,MKT-Rf,SMB,HML,MOM,Rf
1991-09-09,-0.001281101,0.0027506184943295146,-0.008619544920961742,0.002722203026773836,0.000468624
1991-09-10,0.002463326,0.008254712829984885,-0.005125242427939024,0.0005282067686760892,0.00046977900000000003
1991-09-11,-0.011182238,-0.0064655137980559685,0.0012275065124265115,-0.000663496748107614,0.000468624
1991-09-12,-0.004068747,-0.0021606592761552485,0.0022226018164386695,0.003563236546382121,0.000468624
1991-09-13,0.011075769,0.0005810737767491458,1.8162424180703102e-05,-0.00033316498755604036,0.000468624
1991-09-14,-0.00536183,-0.011247485898126505,-0.00593501956704761,0.011395853826245821,0.000468624
1991-09-16,-0.003957099,-4.916503515098227e-05,-0.0010212601220704349,-0.004031971192095329,0.00046977900000000003
1991-09-17,0.003247534,0.0010166437326222027,0.001998886880309895,-0.001653506198554441,0.000471626
1991-09-18,-0.003083358,0.00018095374165946732,-0.003654118427403557,0.00017261331232472864,0.000472087
1991-09-19,0.007336049,0.002545868729333944,0.003786550423874678,0.0006166502100603119,0.000474394
1991-09-20,-0.007891431,-0.00015271368212455526,-0.002479550120630747,-0.0013113033527759653,0.000475316
1991-09-24,-0.0057854099999999995,0.0023549760505248325,0.0012258374828119176,0.0004961007017045913,0.000477849
1991-09-25,-0.0016843510000000002,-0.0036671055599808502,0.0020657165106957656,0.0016862488379894855,0.000479
1991-09-26,0.007951618,0.00043602907614155193,0.001187274476125994,-0.0018131101440271313,0.000481301
1991-09-27,0.009048624,-0.0032652653133246595,-0.002451304712827446,0.0068274232516395295,0.000481301
1991-09-28,0.018803401,-0.010098927208514734,0.0037127648842505516,0.012013858497503114,0.000481301
1991-09-30,0.0017170310000000004,-0.01668212977846106,-0.005783784962607369,0.006587331336959669,0.000481301
1991-10-01,-0.0025332939999999997,-0.001748900887685044,0.005355536907326559,-0.002867728951622031,0.000481301
1991-10-02,0.021286191000000003,-0.004427329687845118,-0.0028610449467115374,0.0032477369259616374,0.000481301
1991-10-04,-0.011598118,-0.01053295101160905,-0.0016285274901493112,0.0025206027276651662,0.000481301
1991-10-05,0.0014274169999999998,0.004478343877238872,0.0026722068527830645,-0.0019058340326067015,0.000481301
1991-10-07,-0.009068178,0.006438696001848922,0.0014956954905533627,-0.002198777486813357,0.000481301
1991-10-08,0.0018215420000000002,-0.000474743025365024,0.0021628193555842034,0.0019577226474178193,0.000481531
1991-10-09,0.00801885,-0.012135080258068547,-0.0058553555624587675,0.009269074552096919,0.000481531
1991-10-10,-0.010419888,-0.005598483603973533,-0.0005846726496522808,8.72964502378554e-06,0.000481531
1991-10-11,-0.009388806,0.0003975772959185376,0.005213124638884157,0.001793227508694463,0.000480151
1991-10-12,0.002112479,-0.006606343517239972,0.004259749248363131,0.001953667914868956,0.000480151
1991-10-14,-0.005636412,-0.004412910994050285,-0.0029453153890848078,-0.0006217295022684817,0.00047877
1991-10-15,-0.012075788,-0.004342611927626178,0.0024541515104541745,0.0054570660044214875,0.00047877
1991-10-16,0.004867816999999999,-0.005995880862794123,0.0026769521135933914,0.004810742274142802,0.00047854
1991-10-17,0.0006281630000000002,0.0016437241060332638,-0.0034626993040444178,0.0048275261271486895,0.00047854
1991-10-18,0.0019776380000000003,0.0032820505329094023,0.005854400766333779,-0.004607309744806971,0.000477389
1991-10-19,0.025917547,0.0007801723190791164,0.0030737509587497533,-0.002824773451040565,0.000477389
1991-10-21,-0.009933662,0.009679110617407106,0.0036773881391044365,-0.008827908833557465,0.000473241
1991-10-22,0.005831593,0.014798811925173412,0.008164904525177784,-0.012970366878875138,0.00046515699999999995
1991-10-23,-0.004760396,-0.0008155815419842025,2.710617995700654e-05,0.0017475091456602527,0.00046284300000000005
1991-10-24,-0.004984730999999999,-0.0030961137997898257,0.005715626855919444,0.0013659099755456792,0.000457745
1991-10-25,-0.009295198,0.003924214226571344,0.0030211185484261965,-0.002110035102927793,0.000454264
1991-10-26,-0.012879278999999999,0.005035776461390851,0.009098311247474782,-0.009189625644239257,0.000454264
1991-10-28,0.00150866,0.008471162813451252,0.0029162155030752627,-0.0034519031734189442,0.000453567
1991-10-29,0.008087889,0.006164537877439849,0.004132654549374614,-0.009138036717193664,0.00045124300000000004
1991-10-30,-0.006788333,0.007183496400518116,-0.005521262516996951,-0.0031223644015361852,0.00044891699999999996
1991-10-31,-0.009961231000000001,0.019058813842591126,0.006724774356797662,-0.010786226610633866,0.00044891699999999996
1991-11-01,-0.007122160000000001,0.005233252808012862,0.006367623325127284,-0.001569885654842949,0.00044891699999999996
1991-11-02,-0.022063592,0.004815715926312417,0.005579219993260243,0.0016457208710494832,0.00044891699999999996
1991-11-04,-0.004747938,0.030490911563718318,0.008464239718862092,-0.01820953428006509,0.00044891699999999996
1991-11-05,0.01777971,-0.0053939545139960465,-0.0013173855310549187,0.0037887797595281764,0.00045008099999999996
1991-11-06,-0.00012617099999999995,-0.022702747091441194,-0.008213339043641013,0.01740155190561396,0.00045008099999999996
1991-11-07,0.0033914310000000003,0.019935754228697228,0.012088133107937441,-0.013613156872917307,0.00045008099999999996
1991-11-08,0.0034060540000000004,0.019852833503772326,0.016205302292045188,-0.008669582305762437,0.00045008099999999996
1991-11-09,-0.007869822,0.0032383208566496256,0.015857913721462717,0.0011904625245189012,0.00045008099999999996
1991-11-11,-0.003467115,0.02712258799167874,0.007415223042111932,-0.014837796440327402,0.00045054599999999997
1991-11-12,-0.002930141,0.006475425760333562,-0.005236982316059309,-0.005558781108306701,0.00045054599999999997
1991-11-13,-0.004149592,-0.00036517774880905074,-0.0051643951253322355,0.005519102281669345,0.00045054599999999997
1991-11-14,-0.008633512,-0.004985458000619674,-0.003180142917990453,0.00018263003174818528,0.00045054599999999997
1991-11-15,-0.0037297750000000003,-0.006173040178052443,0.0007201661388112728,-0.004836966801222488,0.00045054599999999997
1991-11-16,-0.003304899,-0.005460769841736592,-0.0010579853019006841,-0.002566242677325933,0.00045054599999999997
1991-11-18,-0.01211226,-0.00221056325783624,-0.00025600063887152615,0.001037450473513269,0.00045124300000000004
1991-11-19,0.018024085,0.012356476865176626,0.0056001761235523004,-0.0039255639775985325,0.00045124300000000004
1991-11-20,-0.0056149089999999995,-0.009009138820580308,-0.0006429824016637798,0.0009167624904398586,0.00045124300000000004
1991-11-21,-0.006529356,0.0011918675498262337,-0.0004208457282523976,-0.0007393526488099553,0.00045124300000000004
1991-11-22,-0.0005569689999999999,0.004833736072859453,0.014331178173964973,0.0007314340478358191,0.00045101099999999997
1991-11-23,-0.006793784999999999,-0.0019537237135709407,-0.0021260864705721595,-0.005467105807638876,0.00045077800000000004
1991-11-25,-0.01120558,0.0012086209878437388,-0.00221133178966049,0.000685884173933072,0.000449615
1991-11-26,-0.000894375,-0.0011495355035637082,0.0008147795965232282,0.000296138406941579,0.000447754
1991-11-27,0.017584974,-0.0010257430166478888,0.0013509964682017666,0.00027196502008627194,0.000441928
1991-11-28,-0.012941385,-0.004736486112071339,-0.0025971542620411986,0.0014345414417828474,0.000440061
1991-11-29,-0.0009913440000000001,0.003603363197286738,0.0038246796729941505,0.00948762336407739,0.000439594
1991-11-30,-0.001467028,-0.0011476363913044433,-0.0007231307917695984,0.000875563199362518,0.000439594
1991-12-02,-0.011966734,-0.002075251421312374,0.005920990480878624,0.012608700108679507,0.00043842699999999997
1991-12-03,-0.019601534,0.00037871183385967434,0.007723404737158358,0.002948703578561418,0.00043796
1991-12-04,-0.017141834,0.0012100035577076312,0.00408672887177898,-0.0032146861929413274,0.00043796
1991-12-05,0.022314197999999997,0.001824051393702196,0.0005470598376309671,0.0006121355245055915,0.00043796
1991-12-06,-0.024510256,-0.009266398280513897,0.0006594447499843874,-0.0010693570684487987,0.00043796
1991-12-07,-0.007181201,0.0060041416081500695,0.005037641604818319,0.0038443840976638936,0.00043796
1991-12-09,0.032142842,-0.0026477156565322783,0.0024128063874843658,0.00662628547246278,0.00043796
1991-12-10,0.008040082,-0.01412063659668042,-0.005315146813112896,0.010255595168940205,0.00043796
1991-12-11,0.018667865999999998,-0.010934706451549892,-0.00820330445695511,0.007039287119006709,0.00043842699999999997
1991-12-12,-0.009667544,0.000761539910438841,-0.008457870475794233,-0.008119222914144759,0.000438894
1991-12-13,-0.012255938,0.008739624432138176,-0.0029135095031236555,-0.01636404518987715,0.000438894
1991-12-14,-0.014929609,-0.0012634441945261546,0.006073163869623681,-0.00014693651386746276,0.000438894
1991-12-16,-0.011624416999999998,-0.0036992235142501006,0.00013010742121909516,0.0034329857119631702,0.000441928
1991-12-17,-0.025644772999999996,0.003992155449786242,-0.0023366068050412253,-0.004524144275513068,0.00044426
1991-12-18,-0.000940263,0.002819494278399056,0.007705854416525803,-0.0018579768980533373,0.00044659
1991-12-19,0.007553695000000001,0.0006964041055284487,0.011385508535327752,0.004481384896508975,0.000447754
1991-12-20,-0.018807431,0.0034839541957119545,0.016059820899571014,0.01492554201489651,0.00044891699999999996
1991-12-21,-0.024574970999999998,0.004383655265202659,0.014924025383948325,0.011268100755675857,0.00044891699999999996
1991-12-23,0.040606337,-0.0031714902262484773,0.008815031304253686,0.008518687010296875,0.00045008099999999996
1991-12-24,8.968299999999996e-05,-0.014483670015096577,-0.0010684714507677995,0.010733838502643069,0.00045077800000000004
1991-12-26,0.021334408,-0.001781088081122012,0.01735977594994675,0.007920840670475528,0.000452405
1992-01-03,0.041325905,-0.014732169554966652,0.009335187801777757,0.01952217452169038,0.000453567
1992-01-04,-0.0007764899999999999,-0.021188628033680035,0.011132236216203389,0.02453556133760409,0.000453567
1992-01-06,-0.007879707,0.009619320292324299,0.012474854083900033,0.048241340518543924,0.00045008099999999996
1992-01-07,-0.030545079,0.009214663456272042,0.018258113638491228,0.023602754453989926,0.00044915
1992-01-08,0.017544942,0.0033824975394552807,0.008029890605272951,0.008619683617641496,0.00044659
1992-01-09,-0.028134116,-0.026099847723218078,0.0022659410432884783,0.0019077085447639962,0.00044659
1992-01-10,-0.002948729,-0.0009329591708442594,-0.0018211177144459231,-0.0018485264884078,0.00044659
1992-01-11,-0.013425616000000001,-0.006532638030391904,0.009179384491543287,0.0030934850729720242,0.00044659
1992-01-13,0.009752735,-0.004960270579938336,0.008889129532802019,-0.004440604268812544,0.00044565800000000004
1992-01-14,-0.019094156,0.01152113165069196,0.010544064801249232,0.0066011433198815,0.00044519199999999996
1992-01-15,0.008751679,0.010867385681107445,0.009621713758235418,-0.005131074157865463,0.000444027
1992-01-16,0.010258956999999999,0.001509550961803774,0.001423032955052951,0.029145560528274602,0.00044262800000000003
1992-01-17,0.006840857,0.00236324209526223,0.012337333467408592,0.022223443496688415,0.000439594
1992-01-18,0.019941155,0.012018637680998699,0.008365024625256595,0.008325521794026035,0.00043842699999999997
1992-01-20,-0.0065402740000000004,0.017150806351767002,-0.00248743021205039,-0.01446207494757698,0.000434921
1992-01-21,0.02541103,0.03177756468105014,0.002329923517030562,-0.01750179867821158,0.00043024
1992-01-22,0.03236444300000001,0.0047276602488396935,0.002761676457808941,-0.010444947477373803,0.00042320300000000003
1992-01-23,-0.014539410000000001,0.0031698879731394333,0.002983288450919573,-0.01157588581680833,0.000411434
1992-01-24,0.009100658000000001,0.008388610839704227,0.005229225691360984,-0.016639440540285756,0.000397245
1992-01-25,0.015895568,-0.012306046609369787,0.007372053273931773,0.005213885574274373,0.00039249900000000004
1992-01-27,-0.013939902,0.0032034679396907677,-0.007725059363196677,-0.014057210506864218,0.000386555
1992-01-28,-0.010414805999999999,0.02834575622357179,0.00023648978920209288,-0.026022907047450673,0.00038417400000000004
1992-01-29,0.006973527,0.01431152744589211,0.00256941973903004,-0.013691211879323274,0.00038298300000000004
1992-01-30,0.024279672,0.0014646300705729101,-0.00944251449143494,0.0023947118062954305,0.00038417400000000004
1992-01-31,0.015572064,0.0061452375022608245,-0.0027817913917136394,-0.005567383814659807,0.000386555
1992-02-01,-0.001153149,0.012020790730896758,-0.008472189145397619,-0.018922532376224398,0.000386555
1992-02-06,-0.0002985142,0.010173425865680678,-0.017810825065507754,-0.05121819509263874,0.000385365
1992-02-07,0.00045411999999999997,0.007339273772154905,0.00016082063312720073,-0.01302673530554813,0.000385365
1992-02-08,-0.0066039110000000005,0.0026176811376102853,-0.015446449421989892,-0.016539951563542012,0.000385365
1992-02-10,-0.01910072,-0.008405537561306926,-0.00652290190191001,-0.011370256268687585,0.000386555
1992-02-11,-0.015353345000000001,0.0037388208691138923,0.004921781014079682,-0.002311420369549195,0.00039012300000000003
1992-02-12,-0.012047463000000001,0.0046040013926249065,0.002226455369198783,-0.0017396343687373673,0.000394873
1992-02-13,0.002862515,0.01759911538947312,0.01137385942096335,-0.008122373663580502,0.000397245
1992-02-14,-0.016979485,-0.0013060302651637565,-0.010601228838512911,-0.01634759295927821,0.000399615
1992-02-15,-0.012086944,0.008250086538905965,-0.002341570035877304,-0.0007502951304872128,0.000399615
1992-02-17,-0.00340322,-0.0072825295485697186,-0.004740308000099374,0.0024737997093293215,0.000403876
1992-02-18,0.015123212,-0.01963942104587533,0.008292256010063422,0.02540994074719619,0.00040434900000000003
1992-02-19,-0.024274199,-0.0016192268039436969,0.0002803849683558962,-0.006350582905036203,0.000405531
1992-02-20,-1.1556000000000023e-05,0.0005858043763585577,0.018833851568115074,0.013917698794423134,0.000406713
1992-02-21,0.012311134,0.01305597898578112,0.0008861350174092283,0.0024344275762974814,0.000407894
1992-02-22,-0.005447209999999999,0.00378037594717133,0.000583666548631432,-0.0017767648220143872,0.000407894
1992-02-24,-0.009284304,0.014476658592885733,-0.0035444725980510647,-0.026558282627163147,0.000409075
1992-02-25,-0.017263192000000004,0.0032352824792160305,0.0012319370380172497,-0.00379570954335273,0.00041379199999999996
1992-02-26,0.0043173080000000015,0.0006717063345967576,0.007027552259772177,0.02441019939733337,0.00041379199999999996
1992-02-27,-0.015418802,0.00283070867974929,0.01602360842806286,0.011299699957677982,0.000411434
1992-02-28,-0.0044602800000000005,0.022804781792564177,0.02696391577498483,0.01966424948060371,0.000411434
1992-02-29,0.012894688,0.006228451407294084,0.021850552519809652,0.013800450715495866,0.000411434
1992-03-02,-0.008030117,0.005281064393913255,0.004282539155506339,-0.009938337948158887,0.000409075
1992-03-03,0.023216485,-0.003824598257081831,0.01778592612753734,0.01840371979914188,0.000406713
1992-03-04,-0.018234682999999998,-0.023731484830688043,-0.017415271911434726,-0.021765046651426347,0.000406713
1992-03-05,0.010671562,0.02838417570994425,0.030405369063727084,0.017456279917800584,0.000406713
1992-03-06,-0.002964618,0.0007837368533396708,-0.0017927489861731911,-0.018163220793468056,0.000409075
1992-03-07,0.005243538000000001,0.001784648543614794,0.0009201957366949131,-0.006199217614486779,0.000409075
1992-03-09,-0.014699133,-0.009282494374408529,-0.012687327691793714,-0.009561964238898187,0.00041614800000000003
1992-03-11,-0.0003204023,0.0036452801282947523,-0.0064270723362433654,-0.009588860213730918,0.000417325
1992-03-12,-0.00773428,-0.003988047940913207,0.003976931910929744,0.017140578671065793,0.000417325
1992-03-13,-0.008764489,0.007698415019958679,0.011216718763354006,0.014308165625202221,0.000417325
1992-03-14,-0.002205823,-0.0026073231798858336,0.006912172805959547,0.023169381661922596,0.000417325
1992-03-16,0.010808404,-0.013083460743480935,0.007552306885105005,0.010829118439959307,0.000418501
1992-03-17,-0.001767678,0.005339352473466303,8.707911255458056e-05,-0.015484319239662321,0.000418501
1992-03-18,-0.0031705080000000003,0.002516339766651605,0.019971062320441883,0.03856489037488235,0.00041967800000000004
1992-03-19,0.004019906,-0.007389991282624959,0.02368590446823504,0.04595433594844261,0.00041967800000000004
1992-03-20,0.002684045,-0.014454967029363365,0.007260879891446147,0.02198080530395312,0.00041967800000000004
1992-03-21,0.010644634,-0.0026909666525945183,0.000385299843079525,0.008157766971871365,0.00041967800000000004
1992-03-23,-0.026536031999999998,0.005217869339633209,0.0022402793783648026,-0.0005970103640407544,0.00041967800000000004
1992-03-25,0.005947234,0.026230001294284613,0.017943235577881064,0.04179669780439633,0.00041967800000000004
1992-03-26,0.008866391000000001,0.026370379143531422,0.025656411152312403,0.030278435587976795,0.00041920699999999995
1992-03-27,-0.024262368,0.009979680382437048,-0.006413532267496885,-0.016313565973663676,0.00041967800000000004
1992-03-28,-0.00866598,0.0177602075812697,0.0005113524890807582,-0.017349281221809475,0.00041920699999999995
1992-03-30,0.014019716000000002,0.016840465070796246,0.02375069097758605,0.03231735926524219,0.00041920699999999995
1992-03-31,-0.012492511,-0.014833979686358283,-0.004435883056148292,0.014217392004209016,0.00041967800000000004
1992-04-01,-0.022673434,0.033083053572564754,0.012376948183043177,0.027619921741262245,0.00041967800000000004
1992-04-02,0.017884145,0.03189919379968729,-0.0027089452645840204,0.015405340425745775,0.00041967800000000004
1992-04-03,-0.011419191999999998,-0.022641264493384237,-0.02469079417546318,-0.041568590704428754,0.00041967800000000004
1992-04-04,-9.755100000000003e-05,0.006991462445241053,-0.002580932012075481,0.0007537584366339952,0.00041967800000000004
1992-04-06,-0.018944238,0.0037592867688520893,-0.013680310515312181,-0.044772459891020674,0.00041944199999999996
1992-04-07,-0.01098563,0.0029367749597547406,0.007263661836354372,-0.004386665328164039,0.000417325
1992-04-08,0.004836946,-0.0024446390582075726,-0.0044332667799687545,-0.011218331993240727,0.00041638300000000004
1992-04-09,-0.011407525000000002,0.015426828859393312,-0.0031067985863189596,0.006507825862501482,0.00041756
1992-04-10,0.010921796,0.008004876027127102,0.002725174232147942,-0.018286515216536684,0.000418501
1992-04-11,0.0031919210000000003,-0.018201991453535064,-0.012948613559726152,-0.011133088776196263,0.000418501
1992-04-13,-0.004966943999999999,-0.01112637861902975,-0.011549455057975444,-0.012441898001657077,0.000418266
1992-04-14,0.004012202,0.012404169368517678,0.012652355832250252,0.012922020384062842,0.000418266
1992-04-15,0.015530256,0.011745335993887617,0.004333585324552235,-0.0026602688033678656,0.000418266
1992-04-16,0.000243169,0.00041640479268436996,-0.005088211438927948,-0.012952582984375093,0.000420853
1992-04-17,-0.00030292400000000004,-0.0055726309173958,-0.009472435971723165,-0.010164748427246812,0.000422028
1992-04-18,-0.0003882372,0.002791518140950481,-0.020320382873585292,-0.028229898993690036,0.00042226300000000003
1992-04-20,0.0007678930000000001,0.01692972374433494,0.00012961576962062724,-0.010159439223003792,0.000422968
1992-04-21,-0.0077123289999999995,0.003786318301958829,-0.00158180899887917,-0.008657239660094497,0.000422733
1992-04-22,-0.002732331,0.01910102407288502,0.01681465506421861,0.024506016524897735,0.00042155800000000005
1992-04-23,0.021899028,0.019328658978454576,0.0014374947027702483,0.0034899364634944116,0.00042155800000000005
1992-04-24,-0.002098808,-0.0073275354849792855,-0.021268163906854334,-0.03740623902022544,0.00042061800000000004
1992-04-25,0.021735110999999998,0.006183719638563269,-0.012966093648570515,-0.031679628069058885,0.00042061800000000004
1992-04-27,-0.01821421,-0.04744407058019185,-0.012796642619956288,-0.026195320274830097,0.000419913
1992-04-28,0.025500491,0.00715597408838285,0.013394311427374326,0.01900355288879119,0.00041873699999999997
1992-04-29,0.00488548,-0.011944001402328866,-0.01310660883345607,-0.02907973514062534,0.00041873699999999997
1992-04-30,0.00672588,-0.01470970670384023,-0.0020621675434402123,-0.00987763585370383,0.000417325
1992-05-01,-0.009153104999999998,-0.019656830324261364,0.004884079387315483,0.019474083298139933,0.00041638300000000004
1992-05-02,0.008332531,0.009011458714564274,0.0058926240604487545,0.01158160320970658,0.00041614800000000003
1992-05-04,-0.014085113000000002,0.01019240971138417,0.000290879692301336,0.0008092454905998872,0.00041497
1992-05-06,-0.014323137000000001,0.02602890852185092,0.014367454079184175,0.042497255691430286,0.00041449900000000003
1992-05-07,-0.0071929590000000005,0.006141480704062011,-0.00039257303084575847,0.0008104203225630918,0.00041402800000000004
1992-05-08,-0.008140353,0.011531637103951435,-0.0008627493271188332,0.0032439372778911564,0.00041402800000000004
1992-05-09,-0.012354427,0.025129046715673387,0.006126811074440762,0.017412930980481352,0.00041402800000000004
1992-05-11,-0.002320346,0.01420540196141794,0.003052629138468998,0.01459205441437246,0.00041402800000000004
1992-05-12,0.009630546,-0.0027397293721887154,-0.00971225287988983,-0.01553345243681978,0.00041379199999999996
1992-05-13,-0.008399745,0.002239964656273378,-0.004834276161725994,-0.014994629946896916,0.00041379199999999996
1992-05-14,0.0025457229999999997,0.015324971698318566,0.003531782602088602,0.012349205977876821,0.000415677
1992-05-15,-0.006287285,-0.0018064024912193084,0.005734240823671134,0.012240414465466932,0.00041591199999999994
1992-05-16,0.003356213,0.02079573828464507,-0.001862141396288988,0.0020384297801937764,0.00041614800000000003
1992-05-18,-0.000552897,0.022408378874105215,0.003924396533878669,-0.0038271345500486727,0.00041685400000000003
1992-05-19,-0.014126919,0.017742834153761176,0.000844982233938113,0.007198742216312278,0.00041873699999999997
1992-05-20,-0.010902652,0.005838090999644562,-0.001666115849631871,-0.0036061666193908147,0.000418266
1992-05-21,0.015353661000000001,-0.01579275572900593,-0.001568214704458986,-0.01127033430641872,0.00041756
1992-05-22,-0.012443814,-0.02907616109424873,-0.0042685613569166374,-0.018387838461371268,0.000417325
1992-05-23,-0.008196859,0.01709372841608134,0.0030928560155222985,0.0038603066267862136,0.000417325
1992-05-25,-0.0037084880000000002,-0.007692563604048077,-0.002423122295165973,-0.01421072459758412,0.000418266
1992-05-26,0.027184645,-0.00788922634540509,-0.008251380340379234,-0.023431694393320174,0.00041803099999999997
1992-05-27,-0.011696354,-0.03200653596838314,-0.009937702874224422,-0.025042248977971426,0.00041873699999999997
1992-05-28,-0.013726267,0.022049002581798257,0.009820769785883546,0.031390805686438275,0.000418972
1992-05-29,0.005307584,0.0026046139979592035,0.0024776472352479022,0.008426368844787093,0.000419913
1992-05-30,-0.009145096,-0.006963764067349681,0.006784024362909679,-0.001662502508108398,0.000419913
