,MKT-Rf,SMB_devil,HML_devil,MOM,Rf
1991-04-22,0.035647913999999996,-2.555296804395736e-05,-0.002537800496087315,0.0009810626797161093,0.000462611
1991-04-23,-0.008626634000000001,-0.006349506275991144,-0.0008556146011887873,0.006254326282823814,0.00045844099999999997
1991-04-24,-0.01036527,0.005065431746932473,0.00529885109062762,-0.0002145281466670642,0.000454264
1991-04-25,0.012209673,-0.000714982679060506,-0.003545024552612075,8.930073373337837e-05,0.00045077800000000004
1991-04-26,0.006518573,-0.003717704802857261,0.00019730280336105813,0.002351210236060156,0.00044984800000000003
1991-04-27,0.008771865000000002,-0.007690631273160877,0.008642115751435867,0.01636905793925049,0.00044984800000000003
1991-04-29,0.001119342,0.007987365957561872,-0.00790363432597134,-0.014334161206920992,0.000447521
1991-04-30,-0.002336276,-0.004118659302482416,-0.00010094352760756792,-0.002187401117681887,0.00044659
1991-05-01,0.011782728,-0.00022963120614053357,-0.003504140428401395,0.0034776849693528714,0.00044589099999999996
1991-05-02,-0.0053049099999999995,0.001065635202329056,0.0010508619322147769,-0.0030728642588038037,0.00044495900000000003
1991-05-03,-0.005990168,-0.001575601727025964,0.0022443886423780778,0.003509143868430445,0.000444027
1991-05-04,-0.008003358,0.0011357438846241034,-0.0005851336026731092,-0.0012571138247011947,0.000443327
1991-05-06,-0.00895071,0.0011656526187090628,-0.0016857899195657708,0.0022451297084601744,0.000443327
1991-05-07,-0.006819573,0.0015030209447846237,0.0019022617257855624,0.0015776513532725286,0.000443327
1991-05-08,0.005261284,0.0028556409743422497,-0.0005412777483979579,-0.00028622749794518683,0.00044286099999999996
1991-05-09,-0.008147511999999999,-0.004086928221234177,-0.0029040145693459566,-0.001253159058291274,0.000443327
1991-05-10,-0.0014905300000000001,0.0005408774337024875,-0.0021756561560492297,-0.0024462690297204093,0.00044262800000000003
1991-05-11,0.0022116629999999996,0.001200647226993996,0.0009869420703162305,0.002960997941014457,0.00044262800000000003
1991-05-13,0.011874283000000001,-0.0027049657953120056,0.0020540839522542632,0.005448929507894669,0.00044262800000000003
1991-05-14,-0.01052703,-0.006059562028866218,-0.005203213206315471,-0.0003158205837812539,0.00044262800000000003
1991-05-15,0.004743519,0.0042680659267741675,0.001591495000519784,-3.9915320745546184e-06,0.00044495900000000003
1991-05-16,0.001284933,-0.001667410140824358,-0.003091819340427132,-0.0012585480811233146,0.000446124
1991-05-17,-0.0007131889999999999,-0.0008556344499220906,-0.0017955710977563084,0.0015255966774323387,0.000446124
1991-05-18,-0.012499369,0.0029047617879309996,-0.002103135700946044,-0.002613485776303508,0.000446822
1991-05-20,-0.007429839999999999,0.0035493344913827872,-0.0013491396434937419,-0.001901650536145904,0.000447288
1991-05-22,0.00046570500000000007,6.677598992758157e-05,0.00031683495059266816,0.003188034772909255,0.000447288
1991-05-23,-0.009410727,-0.0016497849198355307,0.0029182639019604342,0.002726409707939283,0.00044915
1991-05-24,-0.003680516,0.0013848922680798287,-0.0012381759911656394,0.00029292330725311753,0.00045101099999999997
1991-05-25,-0.00043527619999999997,0.0018466933198390337,0.0034530127665058207,0.0008233370310605998,0.00045147599999999997
1991-05-27,-0.006091020000000001,-0.003253527352384754,-0.0034903360334449266,0.0022289347303490904,0.000453567
1991-05-28,-0.0028819180000000002,0.00011146364976694599,0.0035401478930146115,-0.004189292134112606,0.000454496
1991-05-29,0.0018472550000000001,-0.0009407169547576031,0.004314125812022913,-0.0018422772806208575,0.000455425
1991-05-30,-0.00435051,-0.005923841243209717,5.69443164865483e-05,0.007278433853704105,0.00045635300000000005
1991-05-31,0.001375658,0.00038029525023826425,-0.0019279449413164532,-0.0004810613022139566,0.00045635300000000005
1991-06-01,-0.012473268,-0.000583072525086583,-0.0031238379649852575,0.00017540316551963551,0.00045635300000000005
1991-06-03,-0.006934978,0.00255282850377094,0.0032946877149144654,0.0004740029186486392,0.000456817
1991-06-04,0.019702271,0.0015827911146724513,0.004025495324607159,-0.0013210323464879709,0.000457745
1991-06-05,-0.015524,-0.006351666930357606,0.00048745100961000015,-0.0035843773063638507,0.000458209
1991-06-07,0.0020736829999999998,0.002150095515421129,-0.00012459230867813663,0.0028486015139410174,0.00045913599999999996
1991-06-08,0.0011088600000000001,-0.000985055791344691,-7.597033725775122e-05,-0.0015774348504737868,0.00045983199999999997
1991-06-10,0.0016811209999999998,-0.001188253421312812,-0.0005243775929963644,0.0012514275125663386,0.000462148
1991-06-11,0.00465332,-0.002584176301153075,-5.244624010438759e-05,0.0033207921631620875,0.000463074
1991-06-12,-0.0019529959999999998,-0.0011436446122011683,0.0003905659893448689,0.00013802347277326425,0.000463537
1991-06-13,0.005536434000000001,-0.0017682268466924713,0.0008900270710491059,0.0008334376121090054,0.000463074
1991-06-14,-0.0006916579999999999,0.003028258065566433,-0.0021348994608385383,0.0006927679474166004,0.000463537
1991-06-15,-0.008286605,0.0026232065638432684,-0.004469731625238276,0.0010800677645687426,0.000463537
1991-06-17,-0.003717617,-0.0003217728976141858,-0.0014823680633757616,0.004898791259652666,0.00046515699999999995
1991-06-18,-0.004618159,-0.0010323978901226934,0.0013350717640766866,0.004175466901478847,0.00046515699999999995
1991-06-19,-0.011355715999999998,-0.0012193941076490689,0.00040053072694999853,0.004216698514257381,0.000466544
1991-06-21,-0.012381154,0.0038666031836942357,0.0002977605661379102,0.002045970984901704,0.000468624
1991-06-22,0.0037307089999999996,0.002047976885833338,0.0031441409432936326,0.00465864398400327,0.000468624
1991-06-24,0.003173565,-0.007286793616630372,-2.1226192195834392e-05,-0.005971431451024352,0.000468624
1991-06-25,0.003546766,0.0005942878670461447,0.0006162245811695503,-0.005195473941481892,0.000468624
1991-06-26,0.007914217,-0.008665037562452776,0.003685182055905324,-0.007073982936166103,0.00046931699999999997
1991-06-27,-0.00048752750000000003,0.01169270915924557,-0.010951500564369335,0.009742297366087695,0.00047093300000000004
1991-06-28,0.003958713,0.00043865091631261157,-0.003743099811001683,0.003413932730528651,0.000472087
1991-06-29,0.018742478,0.0002766414829449603,0.0016123877153868538,-0.004355966086958943,0.000472087
1991-07-01,-0.00898238,-0.004062522040722336,-0.007281301210691392,0.0017345516404459714,0.000472087
1991-07-02,-0.014890944000000001,0.0024903391363172494,-0.0017551428886573867,0.0025476958676935,0.00047093300000000004
1991-07-03,0.000425996,0.002989595026808208,-0.0008229092341217447,0.0009353742152202991,0.00046977900000000003
1991-07-04,0.018109202,0.0004613786834138196,-0.004583615231762404,0.0029004663974119263,0.00046977900000000003
1991-07-05,-0.007221203,0.0012104233515540085,-0.009050755738498345,0.005028439778783677,0.000468624
1991-07-06,0.010590309999999999,4.18552297154727e-05,0.002206249333880507,0.0036857919221328786,0.00046746900000000003
1991-07-08,-0.004934796,-0.005507551776394703,-0.010713180638653605,0.009150097410982529,0.00046284300000000005
1991-07-09,-0.0009022820000000001,-0.011746589634297899,0.007919300188164868,-0.00036895325191653883,0.00046284300000000005
1991-07-10,0.011894544,-0.010803662338195904,-0.0058597979598717514,0.01109597748418988,0.00046399999999999995
1991-07-11,0.015684229,-0.01820492086455812,0.006833519955993359,-0.007978396639417403,0.00046399999999999995
1991-07-12,0.007006955,-0.02279242447458849,0.0056089377967012575,-0.0017511282605558376,0.00046399999999999995
1991-07-13,-0.002490709,0.00026551742838175005,-0.00882007785720474,0.0007204739730469738,0.00046399999999999995
1991-07-15,0.000998926,0.005401528939168289,0.0037856051682737717,0.0027074935993520897,0.00046515699999999995
1991-07-16,0.023318916,-0.003717744306760497,0.0001228989126995407,0.004514944553519522,0.00046515699999999995
1991-07-18,-0.002323065,-0.005745290449785114,0.005313694384413517,-0.00020797163670811109,0.00046515699999999995
1991-07-19,0.0036577699999999994,-0.00943928189846826,-0.0012292268882191718,-0.0007059061492436301,0.000464926
1991-07-20,0.009876793,-0.024848809315320453,0.0012252432772743614,-0.003114894268283411,0.000464231
1991-07-22,-0.0023134510000000002,-0.00396038399816442,0.013689598946712199,-0.008465384660229176,0.000463537
1991-07-23,0.011432898,0.001619611281944034,0.0076303560692824075,-0.002843909081394979,0.00046191699999999995
1991-07-24,-0.003132798,-0.000538427345789837,-0.010357910361315267,0.0042773262448902605,0.00046052699999999996
1991-07-25,0.014623724,0.008996735504530305,0.0019846870564316794,0.004181818378005616,0.00045936800000000004
1991-07-26,0.027540465,-0.001848244297499772,-0.0019151341752013246,0.004599094034814332,0.000457281
1991-07-27,0.029908492,-0.002674431057022461,0.0002572911684068091,-0.0019002434105787579,0.000457049
1991-07-29,0.027838733,-0.007551911454078467,0.0087673939670216,-0.011966634026936589,0.000455889
1991-07-30,-0.024213265,-0.0031027431233412346,0.005968761187113196,-0.005576781554642609,0.00045496
1991-07-31,-0.003354422,0.0030379001456180693,0.008749214575664285,-0.005773085060269356,0.000453567
1991-08-01,0.024834915000000003,-0.002977832335186792,-0.023083729374063777,0.015550317633145724,0.000453567
1991-08-02,0.020173147,-0.013100457555720781,-0.009101538474389046,-0.001342706904855353,0.000453567
1991-08-03,0.012952603,-0.013778057765606526,0.004193580484311565,-0.01962481050063265,0.000453799
1991-08-05,0.006034728,-0.013702257481436404,0.012563675762976335,-0.01964455022569126,0.000454496
1991-08-06,-0.028537084,-0.014174676040344707,0.010517541739161383,-0.009127589327956558,0.000454264
1991-08-07,-0.005267726,0.010307248342215317,0.011034800636650124,0.0069391062219170616,0.000454264
1991-08-08,0.009069727,0.0021355018498606408,-0.0029168957996409395,0.0023751526697262607,0.00045472800000000005
1991-08-09,-0.03206087999999999,0.004306621539063095,-0.005166480083753446,0.000419040471197449,0.000455657
1991-08-10,-0.021963782,0.013670464371101497,0.0068866113296948105,0.0030104574504371557,0.000455425
1991-08-12,0.004656991,0.004180953959545508,0.0002811064312814044,0.0007680720202561143,0.000455889
1991-08-13,-0.023777978999999998,-0.013425746815031505,0.0058077289732537014,-0.009369364696988553,0.000457281
1991-08-14,0.012713186,0.00440995118257664,-0.007044446971315822,0.012128430707041185,0.00045913599999999996
1991-08-16,-0.005159708,-0.015343995373315985,-0.00798706580420022,0.013721382205976466,0.00046052699999999996
1991-08-17,-0.042423471000000004,0.0013300558670845987,-0.0008315013275308238,0.007110438309521842,0.00046052699999999996
1991-08-19,0.024148129999999997,0.010957344109302724,0.002946292081809257,0.00034525982542568667,0.00046284300000000005
1991-08-20,0.005310068,-0.017582541342924245,0.007454387059046337,-0.0008498281062779348,0.000461685
1991-08-21,0.038506404,0.002267074542925685,0.0022210337021792152,-0.005226729655426341,0.00046122199999999996
1991-08-22,-0.021759083,-0.013006487283067615,-0.003341992769206579,-0.01014040882873957,0.00046052699999999996
1991-08-23,-0.006075158,0.0034735542454824696,0.005321194428052376,0.00017437706621078672,0.00046006300000000003
1991-08-24,0.004212164,0.002485923246340038,-0.004637544920237062,0.005028535695164682,0.00046006300000000003
1991-08-26,-0.01566691,0.00023748959508687476,-0.010411478633246905,0.00602859539043053,0.00046006300000000003
1991-08-27,0.0023475980000000002,0.002738641429145299,0.0016566887502926283,0.007603489936344068,0.000462611
1991-08-28,-0.010343006,0.001796470684096532,-0.001335312472812131,-0.004660418689779279,0.000462611
1991-08-29,0.0006607550000000001,0.002311140356976435,-7.803305748868474e-05,0.0030144591775202022,0.000462611
1991-08-30,-0.0049801789999999995,-0.0030051670959190084,0.0026744392487228702,-0.0002050904396129821,0.000462611
1991-08-31,-0.012159117,-0.0032454168455080404,0.0015751286249422241,0.004853969309952216,0.000462611
1991-09-02,0.0003518269999999999,0.0019026495188080418,-0.0036010246611408153,0.0029027495766799595,0.00046284300000000005
1991-09-03,0.011184161,-0.005117932156751439,0.0011615239352962504,0.00015688905814368898,0.000463537
1991-09-04,-0.013235516,-0.004881701549383707,0.0031665273768525593,0.0012116655528477986,0.000463769
1991-09-05,-0.000272279,-0.004489482782119797,0.0035662546840735908,-0.00091375311991089,0.000464926
1991-09-06,0.009846871,-0.00787560609174079,-0.0018331016033751348,0.005607183041147082,0.00046515699999999995
1991-09-07,0.01031355,-0.008233606555850197,0.0016044794498991763,0.002728944935487367,0.00046515699999999995
1991-09-09,-0.001281101,0.0022800323227340335,-0.0025905110467531987,0.002722203026773836,0.000468624
1991-09-10,0.002463326,0.006831924792318821,0.0013691168182747458,0.0005282067686760892,0.00046977900000000003
1991-09-11,-0.011182238,-0.004701714140147004,-0.00419857543767979,-0.000663496748107614,0.000468624
1991-09-12,-0.004068747,-0.0007187134382256981,-0.0008044785252464895,0.003563236546382121,0.000468624
1991-09-13,0.011075769,-0.0009379072395612708,0.004065385722830522,-0.00033316498755604036,0.000468624
1991-09-14,-0.00536183,-0.008672747106590807,-0.0066650873968318695,0.011395853826245821,0.000468624
1991-09-16,-0.003957099,-0.0009676199567632726,-0.0010736284130970922,-0.004031971192095329,0.00046977900000000003
1991-09-17,0.003247534,0.0007903227147331975,0.0014221152315253213,-0.001653506198554441,0.000471626
1991-09-18,-0.003083358,-0.0003562366785373676,-0.0005854572234426952,0.00017261331232472864,0.000472087
1991-09-19,0.007336049,0.0017112298388494672,0.0037828557713750284,0.0006166502100603119,0.000474394
1991-09-20,-0.007891431,0.00038896229016571835,-0.003651918476160903,-0.0013113033527759653,0.000475316
1991-09-24,-0.0057854099999999995,0.002675505636732086,0.0016684157044660926,0.0004961007017045913,0.000477849
1991-09-25,-0.0016843510000000002,-0.002612442485169378,0.00026849786525388625,0.0016862488379894855,0.000479
1991-09-26,0.007951618,0.0005096068415892791,-0.0016714416136214434,-0.0018131101440271313,0.000481301
1991-09-27,0.009048624,-0.0021573863516286683,-0.0034169839455091113,0.0068274232516395295,0.000481301
1991-09-28,0.018803401,-0.01037321618223839,0.0027290323256957405,0.012013858497503114,0.000481301
1991-09-30,0.0017170310000000004,-0.016854043872879795,-0.005033616465988107,0.006587331336959669,0.000481301
1991-10-01,-0.0025332939999999997,-0.00258733514137225,0.001812592261064091,-0.002867728951622031,0.000481301
1991-10-02,0.021286191000000003,-0.0040792531355191754,-0.005163269589129367,0.0032477369259616374,0.000481301
1991-10-04,-0.011598118,-0.01131778824226413,-0.005763848727129502,0.0025206027276651662,0.000481301
1991-10-05,0.0014274169999999998,0.003255368561553741,0.0025905773982974247,-0.0019058340326067015,0.000481301
1991-10-07,-0.009068178,0.00522286324482316,0.005810789759752609,-0.002198777486813357,0.000481301
1991-10-08,0.0018215420000000002,0.0002226895561170672,-0.0018951136605944406,0.0019577226474178193,0.000481531
1991-10-09,0.00801885,-0.008558468272267835,-0.008826100030231543,0.009269074552096919,0.000481531
1991-10-10,-0.010419888,-0.004628355258008478,-0.004013719544053444,8.72964502378554e-06,0.000481531
1991-10-11,-0.009388806,-0.000938128345644761,0.003580398359517612,0.001793227508694463,0.000480151
1991-10-12,0.002112479,-0.008127011543999342,0.002632013859079848,0.001953667914868956,0.000480151
1991-10-14,-0.005636412,-0.0033741755193361475,-0.0007939150063026967,-0.0006217295022684817,0.00047877
1991-10-15,-0.012075788,-0.005288204278285291,-0.000861289494871598,0.0054570660044214875,0.00047877
1991-10-16,0.004867816999999999,-0.005129397215286017,-0.0030129321139140634,0.004810742274142802,0.00047854
1991-10-17,0.0006281630000000002,0.0016787283373329801,-0.0020943992323891637,0.0048275261271486895,0.00047854
1991-10-18,0.0019776380000000003,-0.0008559152655152547,0.002234744332207231,-0.004607309744806971,0.000477389
1991-10-19,0.025917547,-0.0034726063584467077,0.0011048051503152962,-0.002824773451040565,0.000477389
1991-10-21,-0.009933662,0.007639519644677968,0.005206133937845317,-0.008827908833557465,0.000473241
1991-10-22,0.005831593,0.013421449347560396,0.009595478234870582,-0.012970366878875138,0.00046515699999999995
1991-10-23,-0.004760396,-0.002326003906146076,0.00014382189550778092,0.0017475091456602527,0.00046284300000000005
1991-10-24,-0.004984730999999999,-0.004957629258162455,-0.0010479292883107004,0.0013659099755456792,0.000457745
1991-10-25,-0.009295198,0.005301893312639012,-0.0021856416252453246,-0.002110035102927793,0.000454264
1991-10-26,-0.012879278999999999,0.0018768115712145504,0.005540810792169577,-0.009189625644239257,0.000454264
1991-10-28,0.00150866,0.008750950355240462,0.007681047885232021,-0.0034519031734189442,0.000453567
1991-10-29,0.008087889,0.00600804119432582,0.008081188138939509,-0.009138036717193664,0.00045124300000000004
1991-10-30,-0.006788333,0.007356326740344626,0.005328796315529839,-0.0031223644015361852,0.00044891699999999996
1991-10-31,-0.009961231000000001,0.01807173931922386,0.008173035650451157,-0.010786226610633866,0.00044891699999999996
1991-11-01,-0.007122160000000001,0.0022119540956537943,0.003578799049250814,-0.001569885654842949,0.00044891699999999996
1991-11-02,-0.022063592,0.004519085406248162,0.004363461139168316,0.0016457208710494832,0.00044891699999999996
1991-11-04,-0.004747938,0.027887684827820468,0.01814921829169982,-0.01820953428006509,0.00044891699999999996
1991-11-05,0.01777971,-0.005271796447775368,-0.0008279868472017378,0.0037887797595281764,0.00045008099999999996
1991-11-06,-0.00012617099999999995,-0.023122355488164385,-0.007597708019862722,0.01740155190561396,0.00045008099999999996
1991-11-07,0.0033914310000000003,0.016438009943292618,0.013427854942639159,-0.013613156872917307,0.00045008099999999996
1991-11-08,0.0034060540000000004,0.01572990027795292,0.012919209021370403,-0.008669582305762437,0.00045008099999999996
1991-11-09,-0.007869822,-0.0015595260605893845,0.01233748618758003,0.0011904625245189012,0.00045008099999999996
1991-11-11,-0.003467115,0.026191862219361293,0.006603709556824552,-0.014837796440327402,0.00045054599999999997
1991-11-12,-0.002930141,0.00839097346413096,0.000188591374242954,-0.005558781108306701,0.00045054599999999997
1991-11-13,-0.004149592,0.00331923705340848,-0.006903925950958807,0.005519102281669345,0.00045054599999999997
1991-11-14,-0.008633512,-0.0048097294960212575,0.0005725196865237489,0.00018263003174818528,0.00045054599999999997
1991-11-15,-0.0037297750000000003,-0.007018278424403337,0.0034979741354133898,-0.004836966801222488,0.00045054599999999997
1991-11-16,-0.003304899,-0.0052124244822275645,-0.0030657690795486865,-0.002566242677325933,0.00045054599999999997
1991-11-18,-0.01211226,-0.0007846612970102427,-0.005045845227140703,0.001037450473513269,0.00045124300000000004
1991-11-19,0.018024085,0.00893465871947477,0.004508218393374114,-0.0039255639775985325,0.00045124300000000004
1991-11-20,-0.0056149089999999995,-0.006411653143954796,-0.0034679048448062015,0.0009167624904398586,0.00045124300000000004
1991-11-21,-0.006529356,0.0006616286106115184,-0.0023338714063197274,-0.0007393526488099553,0.00045124300000000004
1991-11-22,-0.0005569689999999999,0.0014733357007195,0.013271245141930378,0.0007314340478358191,0.00045101099999999997
1991-11-23,-0.006793784999999999,-0.0017503014097751224,-0.0008761090541458176,-0.005467105807638876,0.00045077800000000004
1991-11-25,-0.01120558,0.0025275430210056162,-0.0004970025211189014,0.000685884173933072,0.000449615
1991-11-26,-0.000894375,-0.0018996493609390736,-0.0027744724390102223,0.000296138406941579,0.000447754
1991-11-27,0.017584974,-0.0027003708319513404,0.0013554277160317627,0.00027196502008627194,0.000441928
1991-11-28,-0.012941385,-0.0033810394329995986,-0.0035387079801307434,0.0014345414417828474,0.000440061
1991-11-29,-0.0009913440000000001,0.0017294334888921731,0.002379074376006951,0.00948762336407739,0.000439594
1991-11-30,-0.001467028,-0.0021740778964780684,-0.002383399281894505,0.000875563199362518,0.000439594
1991-12-02,-0.011966734,-0.0014315206045780481,-0.0020822045157712563,0.012608700108679507,0.00043842699999999997
1991-12-03,-0.019601534,-0.0001505902403069366,0.0028117438425434467,0.002948703578561418,0.00043796
1991-12-04,-0.017141834,-0.00033455246570680136,0.0012445735642395463,-0.0032146861929413274,0.00043796
1991-12-05,0.022314197999999997,0.003260510761292461,-0.007009999634072419,0.0006121355245055915,0.00043796
1991-12-06,-0.024510256,-0.007523931017632018,-0.0001244372371256748,-0.0010693570684487987,0.00043796
1991-12-07,-0.007181201,0.007859521767071973,-0.006846955312532044,0.0038443840976638936,0.00043796
1991-12-09,0.032142842,-0.0011197410218796028,0.0008149142736968498,0.00662628547246278,0.00043796
1991-12-10,0.008040082,-0.014034129810957214,-0.004638760762569555,0.010255595168940205,0.00043796
1991-12-11,0.018667865999999998,-0.008955064149114633,-0.0031927454669931007,0.007039287119006709,0.00043842699999999997
1991-12-12,-0.009667544,0.0006015445004433212,0.0008126615307964755,-0.008119222914144759,0.000438894
1991-12-13,-0.012255938,0.005361227432239907,0.003972157988856273,-0.01636404518987715,0.000438894
1991-12-14,-0.014929609,-0.002730235751659909,0.003962591804500714,-0.00014693651386746276,0.000438894
1991-12-16,-0.011624416999999998,-0.002201987163756136,-0.0018690158911344248,0.0034329857119631702,0.000441928
1991-12-17,-0.025644772999999996,0.004595151308876036,-0.0015449232837841022,-0.004524144275513068,0.00044426
1991-12-18,-0.000940263,0.0011053763529145604,0.002550552726997099,-0.0018579768980533373,0.00044659
1991-12-19,0.007553695000000001,-0.0019131688451038784,0.002620777358899048,0.004481384896508975,0.000447754
1991-12-20,-0.018807431,0.0037435964715387213,0.0014497721648398815,0.01492554201489651,0.00044891699999999996
1991-12-21,-0.024574970999999998,0.000758697615673265,0.0063325088221493535,0.011268100755675857,0.00044891699999999996
1991-12-23,0.040606337,-0.0035541020533806783,0.006840654691797416,0.008518687010296875,0.00045008099999999996
