,Mkt-Rf,SMB_devil,HML_devil,MOM,Rf
1995-05-31,-0.027291531586617172,-0.005531187949317727,0.04971044029701282,-0.0593520458656209,0.01112653716075318
1995-06-30,0.002369213547462081,0.012129745229796752,-0.006126828338677209,0.021266587601351576,0.01112653716075318
1995-07-31,0.03280420056489244,0.018447401116694278,0.018389939272874425,-0.00860406391798866,0.010978851950173452
1995-08-31,-0.031172359650731125,-0.030507453914956052,0.03156457183820265,-0.03803486897185611,0.010274087426902057
1995-09-30,0.06495111684838077,-0.041242575113802436,-0.016573590968983684,-0.024455105227187558,0.010087720864679683
1995-10-31,-0.0020443806221980866,-0.010285185034064198,-0.02760577104467296,-0.028873151111261923,0.009788745350229444
1995-11-30,-0.06926210471184768,0.0338547835066312,-0.0024483158743971167,0.02413267368777005,0.009338448298380486
1995-12-27,-0.06084123525466646,-0.06705952191253758,-0.03152522658003869,0.04255439942622257,0.009300823618865417
1996-01-31,-0.014079880142272887,0.10216599834769519,-0.0195984784921542,0.018230380822412857,0.009413651406458445
1996-02-29,-0.038949804171286975,-0.035746313806435115,0.030018529723254132,0.041680189673517026,0.009376057556508055
1996-03-30,0.015747662736602372,-0.025112662063910794,0.006303364409006853,0.002216698327872888,0.009263183504735206
1996-04-30,0.11397905632814707,0.05854800858438837,0.05556988860792439,-0.025629163909903996,0.008126736661694611
1996-05-31,-0.08843757803013526,0.05110600945829645,0.03891454961019117,0.03783131833226563,0.009112468436904608
1996-06-29,-0.10437845947553138,0.03443338919214198,0.008833453548348927,0.008278375031224153,0.009526340639091968
1996-07-31,-0.004552823008255102,0.12233469315424489,-0.03218270952822521,0.060461795709287,0.009788745350229444
1996-08-31,-0.05903442955752756,0.06766345100035857,0.022576275409936994,-0.012148833500637835,0.010087720864679683
1996-09-30,0.00037946361624771087,0.11882308336923948,-0.07130470637054598,0.01997672455715424,0.010087720864679683
1996-10-31,-0.05071228555625962,0.06988093425860284,0.0815130671722846,-0.044909534988105994,0.010087720864679683
1996-11-30,-0.05115214885343351,0.02894244842387629,0.01982684342056297,-0.0042945917895470115,0.010087720864679683
1996-12-27,-0.11368313987139698,-0.04481407734290449,-0.006307898145796104,-0.009107832123682824,0.010087720864679683
1997-01-31,0.043074037066587786,0.015723551257062374,-0.07132271534509024,0.08671353413178769,0.010087720864679683
1997-02-28,-0.023363340007875627,0.06282711915321669,-0.020853925157214914,0.021815018751581886,0.009788745350229444
1997-03-31,-0.008741068652795097,0.03740453838019317,-0.00938732048188912,0.024795595971678068,0.009938354804185368
1997-04-30,0.02828469418155294,0.09887592229967618,0.09349357346631551,-0.025712080147795316,0.009938354804185368
1997-05-31,0.06619605356860869,-0.05610234984262707,0.10802939301279436,-0.10766507202119253,0.009938354804185368
1997-06-30,-0.0246632716025492,0.0067546709073245045,-0.047949391687520895,0.053694803496487975,0.009638891672055117
1997-07-31,-0.03550419888965637,0.0299200539347469,0.010645449674855968,0.057336208746309306,0.009638891672055117
1997-08-30,-0.05198726384194439,0.03393605759268202,0.001609471403218897,0.06651472008445428,0.009638891672055117
1997-09-30,-0.07948962201083208,0.06045893953131258,0.0032665864717859594,0.007243361816280415,0.010087720864679683
1997-10-31,-0.2825607161823227,0.05434856596315149,0.011560072601837501,-0.03272610702815726,0.010087720864679683
1997-11-29,-0.14490608500217309,-0.10108721754165234,-0.1655165937653165,0.21387266286249249,0.011237145559958917
1997-12-27,-0.08892314931050599,-0.1955238089925984,-0.029407764597602915,-0.010887684422065835,0.011568174564269507
1998-01-31,0.49617809845531535,-0.17059716133662894,0.07028063307264087,0.24832097963050426,0.011568174564269507
1998-02-28,-0.026373067228797648,-0.03614407425049743,-0.03787084256762583,0.051041402072099396,0.011568174564269507
1998-03-31,-0.15100071240104362,0.14223183287016522,0.1734204802049379,-0.17351532195876823,0.011568174564269507
1998-04-30,-0.13592373751121778,-0.07406032863110912,-0.11874625218119332,0.1303030062971197,0.011568174564269507
1998-05-30,-0.22331025708646704,-0.020853731060462455,-0.016237962300324982,0.07758882851954224,0.011568174564269507
1998-06-30,-0.11442032647825312,-0.039933691279925965,-0.16706148106333288,0.23295688398963468,0.011568174564269507
1998-07-31,0.14327739579834953,-0.040705541828087416,0.1156995479562657,-0.16505573842959265,0.009300823618865417
1998-08-31,-0.1051197079001607,0.15742283038149602,0.02121268338218754,-0.02052936438671795,0.008507119428428078
1998-09-30,-0.008294430616164663,-0.025821269903313807,-0.027976357081921813,0.13137449998011633,0.008810293396664948
1998-10-31,0.2934881271862644,-0.11860334106885431,0.11680334950265434,-0.11612634475315564,0.006589212334230599
1998-11-30,0.11363339007639355,0.17963951432603778,0.4810079292257887,-0.5858304475541753,0.00643403011000343
1998-12-28,0.23886124426466876,-0.1202629366922171,0.16051431377410227,0.009517585166578274,0.005849740952645677
1999-01-29,0.010309321082004577,0.20057760362175547,0.07683699842706329,-0.07506372467736834,0.005638479650491801
1999-02-26,-0.09536325438638535,0.011840819129085786,-0.020030079878528534,0.04448716570238183,0.005465979129573473
1999-03-31,0.18476639096941427,-0.10640398769659003,0.06754351547840037,-0.006311335883173674,0.005442431089579092
1999-04-30,0.21062489121247904,-0.041663061954701514,0.1230923904966095,-0.04733706586704259,0.005230225269475142
1999-05-31,-0.02735761967643083,0.24074930660913163,-0.03689148130714562,-0.06382314522653973,0.005340319419983031
1999-06-30,0.19435534102402668,0.04298857526395261,-0.07724713553207224,0.00443377152024374,0.005340319419983031
1999-07-30,0.09183876207602215,-0.009642777728627636,-0.008154022720444867,-0.03759745407872464,0.006371883450591698
1999-08-31,-0.03957835202845619,-0.0027711838692961246,-0.06224937034969925,-0.06671890178762116,0.006744131841185608
1999-09-30,-0.1152807363339935,0.01987846735531082,-0.00402181668859547,-0.062300409350919364,0.006844689078481014
1999-10-29,-0.009572746488379521,0.1245749154635041,-0.1316127558165763,0.08893101218386737,0.006379654092005582
1999-11-30,0.18877020306755765,-0.07413171389226111,-0.2781920222337801,0.13181662272367292,0.006968300369713631
1999-12-28,0.02431563834111862,-0.11620477437988974,-0.12319564842536668,0.11987829047291487,0.0071996226305266475
2000-01-31,-0.08880555187106957,0.1117496076124877,0.0735430519570493,-0.028352140066497222,0.006914240968115548
2000-02-29,-0.12902620864214745,0.36030062213118663,-0.25302624511672633,0.15690225705208297,0.006658958567985485
2000-03-31,0.03259246376810596,0.22129841683420384,-0.1233702131283124,0.16034912968456377,0.006713168912547918
2000-04-28,-0.16414961545313783,0.038044775936387706,0.04533461503117864,-0.055025210022265736,0.006705426543341497
2000-05-31,0.0022182596303982546,-0.009376080598914815,-0.08031364824222181,0.06096729660978527,0.006728651686272791
2000-06-30,0.11551875022647767,-0.0301236034029264,-0.023972907094588297,0.04037537148906604,0.006550441444288069
2000-07-31,-0.1462756526071918,0.09920177270661469,0.0312942003649296,-0.011461177569872374,0.005935670629159118
2000-08-31,-0.030464925039165508,0.10679633290204353,0.08055311477707537,-0.1230387835698822,0.005888809906794412
2000-09-29,-0.1153909727158546,0.07176177694010036,0.10724076944626731,-0.09111622920170015,0.005896621694972293
2000-10-31,-0.1667200104226102,0.055938644860862946,-0.03544927579754356,0.10799375074523432,0.005701126498406817
2000-11-30,-0.015874286748582794,0.08554108838021597,-0.05576197678125738,0.05498631363651523,0.005669808440388113
2000-12-26,-0.014573784741870212,-0.10213775204155875,0.17148887192318676,-0.00045971616466032594,0.005520900976184739
2001-01-31,0.21986740291809026,0.13232170720301284,-0.1478977446477448,-0.15037563188831116,0.004638165628538804
2001-02-28,-0.06901749294620306,0.14328243137710392,0.0413288623666318,0.08112431539750752,0.004590634665871063
2001-03-30,-0.09989397295932773,0.05435073906213033,-0.03853436586268558,0.06294916134419913,0.0049623002383452075
2001-04-30,0.09836251793838605,-0.029448182466254712,-0.0396132560825599,-0.03497290466627412,0.005112119881269139
2001-05-31,0.05552537711639475,0.005916560725770778,0.11299627975297098,-0.0106888402244536,0.004748975107520925
2001-06-29,-0.03247352809468853,0.040448307347772654,0.02490891907384745,0.07032494946603601,0.004654003787317951
2001-07-31,-0.09437541272395927,0.0018242980744944681,-0.012866850633722227,-0.0008754502839486561,0.004344663139834726
2001-08-31,0.0024199461285383172,-0.020794874770820388,0.042279022528684235,0.051353024057178204,0.004153777442692519
2001-09-28,-0.12352135581838064,-0.02849882352678855,0.08453857576389909,0.08948737198198296,0.0034905363507502507
2001-10-31,0.11747813770720524,0.10347663461137899,-0.07804206938080813,-0.049241985769342966,0.003706818930553135
2001-11-30,0.1930110183262319,-0.15786822967692088,0.13572348464702044,-0.04609856532685179,0.0042333616592649115
2001-12-28,0.07301327066873516,-0.04219931870963605,0.0062424706844171375,0.03138706502007818,0.004344663139834726
2002-01-31,0.07425489563172229,-0.02417995202079433,0.17295109331095948,0.06106967588253479,0.004121924319265169
2002-02-28,0.09217824373655743,-0.056443049363403976,0.07228295061510603,0.05601057398012733,0.003962491756110298
2002-03-29,0.08781555521026402,-0.010700077609072378,-0.04854768095273364,-0.007955720240633846,0.004368495814748519
2002-04-30,-0.06379217201676365,-0.04023697400215727,0.046619641471935355,0.08978412196816592,0.004344663139834726
2002-05-31,-0.05891498603743438,0.08646359272895894,-0.00542452774863094,-0.06140453800735035,0.004376438657516468
2002-06-28,-0.07178769572651897,-0.032359263103293026,0.007788605663641021,0.061873017166398175,0.004384380809391963
2002-07-31,-0.03751398203265776,-0.024573564241312337,0.11057099659341946,-0.024318615684201277,0.00421745036527299
2002-08-30,0.021542998460665697,0.016904740188637607,0.01619752322955596,-0.004897796878599987,0.004098027180359898
2002-09-30,-0.12631095202160086,-0.050548098362402566,0.06003714818550243,0.0047714832285535025,0.004121924319265169
2002-10-31,0.015191457776626227,0.011919145869155268,-0.011240144561609572,0.08320059299670148,0.004145815203788983
2002-11-29,0.09586782907959004,-0.06750143808693715,0.009940345935539281,0.055360936955909,0.004113959301397019
2002-12-30,-0.13824109940589058,0.006667662491863444,0.02904769975280233,0.010671774399536205,0.004066154593528548
2003-01-30,-0.06066674967687898,0.021793764748079703,0.0026509857409068444,0.020262556535352083,0.0037947872834442897
2003-02-28,-0.031482762715484405,0.003242525450853219,0.0320856755299588,-0.0292856352122588,0.00372281948566644
2003-03-31,-0.07279883143631169,-0.0588779239134346,-0.002873144409755432,0.06731772751982518,0.00375481218114615
2003-04-30,0.11517371313644534,0.004758836666343386,0.02987099018656239,-0.07005275214212917,0.0036427886369352347
2003-05-30,0.05340251148078562,0.011589191945483135,0.024374647235554034,-0.01124635641955464,0.003442403844149622
2003-06-30,0.053996692276202955,0.009604060926531453,-0.0370207720107001,-0.03172093461389719,0.0036427886369352347
2003-07-31,0.06165619809359736,-0.049378332384123626,-0.009144099751911394,0.0051065743296026525,0.003410301391423509
2003-08-29,0.061004789838895276,-0.09040533786149754,0.07073867543526002,0.0268464339734151,0.0033942459274463044
2003-09-30,-0.08489200361336212,0.0026888129435309396,0.03902403470648472,0.02047577972053355,0.003321961347044766
2003-10-31,0.11816444770521585,-0.12396147330671357,-0.013236806681346601,0.093178669179709,0.0034664732719604796
2003-11-28,0.01390969009402121,-0.055472245456145555,0.07485200084464062,0.02214790967989132,0.00375481218114615
2003-12-30,0.014446861837830973,-0.024391746758747095,0.05787668183196147,0.022180909393585985,0.0038027802029136915
2004-01-30,0.04293064943803557,-0.054131542824446786,-0.011962293793702575,0.011229158257255942,0.0036828128357737633
2004-02-27,0.03756024296432312,-0.03891397188651391,0.01226900270094016,0.037968503946166805,0.0035947364110451296
2004-03-31,-0.006723664144047405,-0.02169853441944586,0.007971233038772134,0.04139720310168206,0.0034183280638138136
2004-04-30,-0.023386781713594585,0.04440343251341625,0.013667733447385276,0.023689572624993514,0.003329995796502061
2004-05-31,-0.07168473228838486,0.0017146152330161646,0.014686852143101725,-0.002215200873926293,0.0033058903246372395
2004-06-30,-0.02584093449228715,-0.02592031589169253,0.019407272514961722,-0.01730211526968964,0.0033862171355991677
2004-07-30,-0.0674686044592781,-0.024279982339985805,0.10221456598071768,0.0030777778193600003,0.0032657003754898994
2004-08-31,0.08991611137149373,-0.027245475327652598,0.011183899793632102,-0.0410801654285948,0.002870898719076642
2004-09-30,0.0363621349055842,-0.07622289733849977,0.09097905107907832,-0.01840382164211636,0.0028628237165644332
2004-10-29,-0.0031056475940644175,-0.032951567493627244,0.05561418866305104,0.008748288922941804,0.002806278663769479
2004-11-30,0.04906922583691794,-0.019393533116627656,0.06157415004708126,-0.0006868499453773769,0.0027011732814758993
2004-12-30,0.017622944421522173,0.007780027505847789,0.002914199373871617,-0.01063126980861021,0.002717351230255627
2005-01-31,0.03798023086572392,0.214020453572918,-0.10260607603039712,-0.033809125789952876,0.003072541703255549
2005-02-28,0.08122298244664387,-0.010693669059183869,0.17699245036553324,0.0817151335968262,0.0031128168457330574
2005-03-31,-0.048271667211032494,-0.019225462796285557,0.05293914239296954,-0.012705088192683532,0.00310476324014175
2005-04-29,-0.05929652387740753,-0.009296242574938263,0.10670296322534084,0.014309538711059194,0.0029838737241476565
2005-05-31,0.061716511565860346,0.042317903236019604,-0.0521240303504019,-0.0035647419849167694,0.002927403719995114
2005-06-30,0.036002426245968666,0.021753244630345142,0.04931220777376531,0.1029549830044122,0.0031128168457330574
2005-07-29,0.09919856166873964,0.05808515635795247,0.029731830027771633,-0.012891252802171987,0.003096708923229885
2005-08-31,-0.02836130884577678,-0.053813150176860315,0.04237808504476452,-0.003921448710625074,0.003201359597605702
2005-09-30,0.12351090843743753,0.020044016050271687,0.05301050941117075,0.0464275178475408,0.0035787133767835044
2005-10-31,-0.05515751824602942,0.13127889908928445,0.005995445254469281,0.0023225218080193018,0.0036427886369352347
2005-11-30,0.11653728385458378,0.10141796869461785,-0.061115440282346556,0.012739255808263572,0.0037708043235686883
2005-12-29,0.059336656360481146,-0.04625121957144887,0.02221271647041633,-0.054843732831969416,0.003810772422352615
2006-01-31,0.011086043420072559,-0.06812309592874834,0.02976763932677596,-0.03665929427513398,0.0037468150587982585
2006-02-28,-0.023896697742311897,-0.0010428156999299984,0.00787848342498554,-0.006325738001328936,0.00372281948566644
2006-03-31,-0.012464498850491213,0.0020025679074825603,0.04022449246298614,-0.010756024445133301,0.00372281948566644
2006-04-28,0.040471430831504715,-0.013480959705963275,0.0545114362395236,0.039166696810880294,0.00375481218114615
2006-05-30,-0.07557259622623609,-0.01557229263453605,0.02516364531383461,-0.01730371296211762,0.003706818930553135
2006-06-30,-0.02104372350104608,-0.01795680871339378,-0.02046985595991676,-0.010043068462004798,0.003930571797319926
2006-07-31,-0.0018450872261652836,-0.023720296710553583,0.024272172834800234,0.030911770268733783,0.003906624499840028
2006-08-31,0.03844243140305666,-0.008768457829182404,0.015365519984385761,-0.03407666035040416,0.0038746849921291737
2006-09-29,0.010030813134331627,0.03909372390456821,0.0050311323259850035,-0.0001468846355926895,0.0037708043235686883
2006-10-31,-0.008804931273709534,-0.014841491906033365,0.02839924330408326,0.03404265332386792,0.0038027802029136915
2006-11-30,0.045653540180988,0.034628399238049355,0.06884160580706733,0.015379711392558011,0.003930571797319926
2006-12-28,-0.0024632722071865247,-0.04502323516704034,0.06488372385002861,0.020258186562146115,0.004034270873583212
2007-01-31,-0.055845723177459866,0.019430169019747243,0.05041683690415641,0.01539446626065833,0.004098027180359898
2007-02-28,0.03796722172582725,0.015128230648759473,0.01275342161297146,0.04728850624818533,0.004018324836151166
2007-03-30,0.02087981848702123,0.06466249241066188,-0.016001379516790745,0.025925064808659012,0.003962491756110298
2007-04-30,0.0576087313240342,0.01916265340492941,0.02390768821001938,0.06296574631668786,0.004137852270334363
2007-05-31,0.09872904235189203,0.006478103032743501,0.030329220290181702,0.09909356972107725,0.004153777442692519
2007-06-29,0.020872923358709643,0.00815570407062935,0.007109420765123369,-0.03755210617776629,0.004225406358911998
2007-07-31,0.10449960473359182,-0.046028721715654086,0.06419107914174355,0.06232648160765485,0.004281078909445624
2007-08-31,-0.03543539799788606,0.008112881700092986,-0.0009145382401370833,0.02635071412886877,0.004384380809391963
2007-09-28,0.03467395214419294,-0.04262324758614681,0.01904140285549871,0.04562684296640671,0.004424081209781994
2007-10-31,0.056420015898912546,-0.0940410068349031,-0.035974601432372064,0.08797803314720384,0.0043923222705009035
2007-11-30,-0.08146567823362927,-0.024850973348428937,0.03265549414112148,-0.08863785661601245,0.0045351505923962865
2007-12-28,-0.009291890707237592,-0.00573829361127103,0.058854894566120156,-0.035980714217724356,0.004638165628538804
2008-01-31,-0.14774155468511957,0.003700270119997434,0.08985531241332308,-0.09675099703440963,0.004129888642202095
2008-02-29,0.049485778021146225,0.05082822350330122,-0.06282889915556736,0.1289760382461344,0.004026298203094747
2008-03-31,-0.008627464995507018,-0.02560318792701083,-0.02405543164853706,-0.008761877394414953,0.004169699837352825
2008-04-30,0.06722534359601483,-0.05527896910227922,0.06291743203235896,-0.023434811754099484,0.004066154593528548
2008-05-30,0.010279023645657989,-0.006440411338937973,0.016018987904526032,0.01690518945701317,0.0042651759303415915
2008-06-30,-0.10020010273407798,0.03115590681424759,0.035454885905447195,-0.01949969143241989,0.004574785512881707
2008-07-31,-0.052669621059267924,-0.03705355913239215,0.04093739155196616,0.016048818402492546,0.004756884928587057
2008-08-29,-0.08028512115437038,-0.07108814956590237,0.0738766381636835,0.0378020394094033,0.004764794064753053
2008-09-30,-0.022562632059440944,-0.050859398756362556,-0.024765616622294165,-0.01128209612069106,0.00480432947641507
2008-10-31,-0.23579983418950207,-0.09217247090103023,0.011106095716339193,0.10332892584332215,0.004455829106839726
2008-11-28,-0.037426288050339034,0.0268626942138368,0.04989040981721746,-0.033143250484906885,0.004193578223375516
2008-12-30,0.04230967776205717,0.034588772757335885,0.032533465341231235,-0.1031429888323025,0.002668808767629649
2009-01-30,0.03133227939495179,0.010691077576157532,0.04255469526774994,-0.041097228247177715,0.0021412681429993086
2009-02-27,-0.08745693762575625,0.10186285934396752,-0.003285790258695062,0.021029701917821837,0.0021982271766594064
2009-03-31,0.13244170718365766,0.009837528696491432,-0.03532163012673091,-0.037008805388982324,0.0022957884655714356
2009-04-30,0.13305376852367956,0.08898240519037703,0.011046597017159931,-0.08094707877635593,0.002157545786668047
2009-05-29,0.01733047298136098,0.06432473483757092,-0.0040421457649840314,0.016895172742202584,0.002043541156630635
2009-06-30,-0.006611317792260653,-0.028995969361768084,0.04443517173535043,0.0129180439180775,0.002441934817957403
2009-07-31,0.11792720925574716,-0.03915164013627282,0.012674800807331785,-0.012846231692098975,0.0023688909406458514
2009-08-31,0.019305351754205287,0.005296258819303668,-0.03147202893605971,0.05698620892956948,0.0028870465787962374
2009-09-30,0.04816317773972501,-0.0661911699606788,0.030199356560259814,0.017259228505947875,0.0029031915789923257
2009-10-30,-0.058142434651521795,0.01834556536995529,0.010379572842415113,-0.009805395515497785,0.0028870465787962374
2009-11-30,-0.018452562091695518,-0.01063119445369342,0.0019260962021538583,0.004401629747259543,0.002579747055224013
2009-12-30,0.078862760569571,0.014332370651929535,-0.049583996054520026,0.057899804287697004,0.0028870465787962374
2010-01-29,-0.050443883218068496,-0.008422016236500511,0.02623891586897435,-0.048790069424743614,0.0027011732814758993
2010-02-26,-0.007462354595044321,0.03484531280251259,-0.008979069030231374,0.022551734841743797,0.0025635446626290914
2010-03-31,0.059388622791010544,-0.03540735533552373,0.07678798630072917,0.01973369321281758,0.002238890409957728
2010-04-30,0.026567599796253463,0.041307459388697565,-0.018889300180858513,0.08878554205543149,0.002206361275312263
2010-05-31,-0.059982913867034394,-0.030127959242602892,0.007619790030630687,0.03252149171588149,0.0023851279739270925
2010-06-30,0.032182352257808515,-0.02311795549527368,-0.007309703283734094,-0.0036352398854585313,0.0025716462189622202
2010-07-30,0.03336228875726971,-0.01481524173595582,0.024966572395880265,-0.01641375074901899,0.002579747055224013
2010-08-31,-0.012052379065722901,-0.005871376107193904,-0.020550312918545605,0.012401690492616881,0.002628336958784505
2010-09-30,0.072244050049312,-0.04391702379030032,0.010737718408211645,0.021364427969965634,0.0023851279739270925
2010-10-29,0.003069793965680875,0.06001092641455646,0.027465269961878633,0.042541433163022516,0.002344529964669828
2010-11-30,0.00908814004715647,-0.052982751893303474,-0.027518912901981246,0.006902798086726197,0.0024257079041964946
2010-12-30,0.07429412944675863,-0.041470673567565855,0.023822398506008174,-0.015497189141057986,0.002555442386090734
2011-01-31,0.006220867660867092,0.024781444752001332,-0.05123776977810344,0.0615745550417234,0.0029112630070997625
2011-02-28,-0.0659452852794256,0.0058138028033930325,0.0019283574864612102,-0.01982985443142539,0.002927403719995114
2011-03-31,0.0833762645395967,-0.026880597909964794,-0.056225351265342845,0.09555264350019327,0.0029435415760119543
2011-04-29,0.03762044026195581,-0.021352929339521768,-0.03040058287669562,0.08535250736301245,0.0030403087768253734
2011-05-31,-0.025691772152997564,-0.059778782618957096,0.08329177845498562,0.013327312285460278,0.002935473005047262
2011-06-30,-0.022533105252686893,0.012494586266862787,0.022778039193657555,-0.015489406721230406,0.003032248764614831
2011-07-29,0.012343654397829218,0.09538019687980683,-0.03261550235845654,-0.004267168045287199,0.0031369733958956925
2011-08-31,-0.12152645731412973,0.02871108091031173,0.013044697189751459,0.019191900221413385,0.0028789730064431307
2011-09-30,-0.06167121525956921,-0.01850940788201988,-0.043807883432474534,-0.008574228120084154,0.0029193337207231718
2011-10-31,0.07582586398249258,0.004598860908957003,-0.005264013066532611,-0.024622842318705124,0.002935473005047262
2011-11-30,-0.035080538059695146,0.04457518556882581,-0.030754589454802805,0.04116052561836942,0.0028547479987741653
2011-12-29,-0.014654326143014798,0.04158067916506052,0.03892410293847428,-0.010246006466193204,0.002870898719076642
2012-01-31,0.06840087455475807,-0.008092197749442365,0.031135741918621312,-0.07340261553563227,0.002830516552409401
2012-02-29,0.03522490053572596,0.09771324669039042,0.013014416137947779,-0.02359375070296235,0.0028466715655732777
2012-03-30,-0.010879357830554959,0.0071121896916195165,-0.035337990853775605,0.050764646331405996,0.002895119436268523
2012-04-30,-0.01875996027880636,-0.018545606472680484,-0.0003137499600866303,0.08015839491869205,0.0028466715655732777
2012-05-31,-0.07261479275750903,0.023744622329212553,0.03380107494516202,-0.0041403294018464015,0.0027254391280759904
