,Mkt-Rf,SMB,HML,Rf
1996-09-30,0.00037946361624771087,0.11610398008094254,-0.07129690681703849,0.010087720864679683
1996-10-31,-0.05071228555625962,0.04687235836822959,0.05722748981830997,0.010087720864679683
1996-11-30,-0.05115214885343351,0.013363552545637179,-0.01511323822906661,0.010087720864679683
1996-12-27,-0.11368313987139698,-0.042142583337015024,-0.017464104174784473,0.010087720864679683
1997-01-31,0.043074037066587786,0.017388517068465045,-0.017614686855556436,0.010087720864679683
1997-02-28,-0.023363340007875627,0.06884316905823275,0.005989564130054836,0.009788745350229444
1997-03-31,-0.008741068652795097,0.040836393794343485,-0.009042330667106392,0.009938354804185368
1997-04-30,0.02828469418155294,0.05774776750033832,0.06809914731045544,0.009938354804185368
1997-05-31,0.06619605356860869,-0.08825196225716755,0.01945126225687797,0.009938354804185368
1997-06-30,-0.0246632716025492,0.004499075112575048,-0.013244618898534935,0.009638891672055117
1997-07-31,-0.03550419888965637,0.04191886126132162,0.0040355810232050385,0.009638891672055117
1997-08-30,-0.05198726384194439,0.030041013344252878,0.004605851513006173,0.009638891672055117
1997-09-30,-0.07948962201083208,0.05399084795139761,0.013646132439610048,0.010087720864679683
1997-10-31,-0.2825607161823227,0.03870682820457111,0.006898309036597106,0.010087720864679683
1997-11-29,-0.14490608500217309,-0.1011206210456703,-0.09717826513451676,0.011237145559958917
1997-12-27,-0.08892314931050599,-0.23142158326705217,-0.021517054249680895,0.011568174564269507
1998-01-31,0.49617809845531535,-0.17971100458437556,0.08172524189211161,0.011568174564269507
1998-02-28,-0.026373067228797648,0.0005014670673140278,0.06008721531498194,0.011568174564269507
1998-03-31,-0.15100071240104362,0.15408109120918517,-0.011099105686219643,0.011568174564269507
1998-04-30,-0.13592373751121778,-0.0795838833526683,-0.010856356898189146,0.011568174564269507
1998-05-30,-0.22331025708646704,0.013827269342893161,-0.008571567835981425,0.011568174564269507
1998-06-30,-0.11442032647825312,-0.06518506228292147,-0.008911903693581219,0.011568174564269507
1998-07-31,0.14327739579834953,-0.03305759663279276,0.14834742923181812,0.009300823618865417
1998-08-31,-0.1051197079001607,0.14509517176646053,0.05151602778946781,0.008507119428428078
1998-09-30,-0.008294430616164663,-0.03967756259505764,-0.0468466256739147,0.008810293396664948
1998-10-31,0.2934881271862644,-0.08092930709578372,0.09656545635572714,0.006589212334230599
1998-11-30,0.11363339007639355,0.2808878262877678,0.26947176834930664,0.00643403011000343
1998-12-28,0.23886124426466876,-0.061451347610134655,0.17237093370831585,0.005849740952645677
1999-01-29,0.010309321082004577,0.19863237679173726,0.06980333316147179,0.005638479650491801
1999-02-26,-0.09536325438638535,0.02365870731337788,-0.04922334432005575,0.005465979129573473
1999-03-31,0.18476639096941427,-0.09133296513919083,0.081706823379743,0.005442431089579092
1999-04-30,0.21062489121247904,-0.06207197004512138,0.09344449096033064,0.005230225269475142
1999-05-31,-0.02735761967643083,0.2610949984411632,-0.30313438538723825,0.005340319419983031
1999-06-30,0.19435534102402668,0.1297192886263535,-0.23707557620358094,0.005340319419983031
1999-07-30,0.09183876207602215,-0.029248359327544715,-0.0403248864216568,0.006371883450591698
1999-08-31,-0.03957835202845619,-0.033254188433287445,0.0044557514906519435,0.006744131841185608
1999-09-30,-0.1152807363339935,0.00966574219304904,-0.06525542242264457,0.006844689078481014
1999-10-29,-0.009572746488379521,0.1071216851777694,-0.03510200611750412,0.006379654092005582
1999-11-30,0.18877020306755765,-0.11744606413875355,-0.19982908032213295,0.006968300369713631
1999-12-28,0.02431563834111862,-0.09491525427644236,-0.11023387963597811,0.0071996226305266475
2000-01-31,-0.08880555187106957,0.061357003614092125,0.0640772697420427,0.006914240968115548
2000-02-29,-0.12902620864214745,0.4140735717590688,-0.08973219879661957,0.006658958567985485
2000-03-31,0.03259246376810596,0.11570088701848201,0.0966172319568835,0.006713168912547918
2000-04-28,-0.16414961545313783,0.017657765664038066,-0.021231667237086166,0.006705426543341497
2000-05-31,0.0022182596303982546,-0.04180476889477725,-0.042017275331826365,0.006728651686272791
2000-06-30,0.11551875022647767,-0.07175835061020121,0.005709115601142553,0.006550441444288069
2000-07-31,-0.1462756526071918,0.13095540017092655,0.07938625866995667,0.005935670629159118
2000-08-31,-0.030464925039165508,0.13617329711297424,-0.002161341486600764,0.005888809906794412
2000-09-29,-0.1153909727158546,0.054775657854275184,0.06921062209026153,0.005896621694972293
2000-10-31,-0.1667200104226102,0.07259255093685865,0.015485238537651533,0.005701126498406817
2000-11-30,-0.015874286748582794,0.10278237142745009,-0.053169295894150204,0.005669808440388113
2000-12-26,-0.014573784741870212,-0.10775959745793494,0.09116019549941322,0.005520900976184739
2001-01-31,0.21986740291809026,0.0050363982886090786,-0.15083642475950898,0.004638165628538804
2001-02-28,-0.06901749294620306,0.13815911565299016,0.05339544731066506,0.004590634665871063
2001-03-30,-0.09989397295932773,0.04860656506221,-0.024554381737280584,0.0049623002383452075
2001-04-30,0.09836251793838605,-0.04598277762153742,-0.03143415763618895,0.005112119881269139
2001-05-31,0.05552537711639475,0.001011825447947326,0.07826653195921832,0.004748975107520925
2001-06-29,-0.03247352809468853,0.05036375174543784,0.059071170433377666,0.004654003787317951
2001-07-31,-0.09437541272395927,0.007869577745481443,-0.02628466421811465,0.004344663139834726
2001-08-31,0.0024199461285383172,-0.03297569290309035,0.07450027234670403,0.004153777442692519
2001-09-28,-0.12352135581838064,-0.03705613326749321,0.10105200762902969,0.0034905363507502507
2001-10-31,0.11747813770720524,0.08378456891805446,-0.10914619040046888,0.003706818930553135
2001-11-30,0.1930110183262319,-0.13205829808110883,0.04986262910368204,0.0042333616592649115
2001-12-28,0.07301327066873516,-0.05731432937561972,0.002083530307956001,0.004344663139834726
2002-01-31,0.07425489563172229,0.006199663415862977,0.14973103820827416,0.004121924319265169
2002-02-28,0.09217824373655743,-0.06059156577124271,0.043389907535423794,0.003962491756110298
2002-03-29,0.08781555521026402,-0.01958567377211351,-0.017670939404796554,0.004368495814748519
2002-04-30,-0.06379217201676365,-0.010519738171629281,-0.005111036717777101,0.004344663139834726
2002-05-31,-0.05891498603743438,0.05953437822865917,-0.017134646631921165,0.004376438657516468
2002-06-28,-0.07178769572651897,-0.019334994066124433,0.024682662388373022,0.004384380809391963
2002-07-31,-0.03751398203265776,0.020641473604212486,0.03209069567725869,0.00421745036527299
2002-08-30,0.021542998460665697,0.02611436730323009,-0.02755574831068048,0.004098027180359898
2002-09-30,-0.12631095202160086,-0.027056125802174064,0.0413284569868245,0.004121924319265169
2002-10-31,0.015191457776626227,-0.010207906430085428,-0.010551716654276205,0.004145815203788983
2002-11-29,0.09586782907959004,-0.09317221713142727,0.025134833116935568,0.004113959301397019
2002-12-30,-0.13824109940589058,0.019424413096624002,0.00813565723096596,0.004066154593528548
2003-01-30,-0.06066674967687898,0.010039293543443135,-0.0037139201464545177,0.0037947872834442897
2003-02-28,-0.031482762715484405,-0.008449592385468864,0.043655854193630314,0.00372281948566644
2003-03-31,-0.07279883143631169,-0.04477110091433878,-0.00266567113154563,0.00375481218114615
2003-04-30,0.11517371313644534,-0.017855348182443262,0.009266615272647688,0.0036427886369352347
2003-05-30,0.05340251148078562,0.0003902812787518889,0.02337896205697848,0.003442403844149622
2003-06-30,0.053996692276202955,0.0038468616416386797,-0.03867159187561542,0.0036427886369352347
2003-07-31,0.06165619809359736,-0.039505300039453274,-0.046195973852816236,0.003410301391423509
2003-08-29,0.061004789838895276,-0.10266136131936945,0.10206743476892813,0.0033942459274463044
2003-09-30,-0.08489200361336212,0.014277122668614022,0.021692661633437554,0.003321961347044766
2003-10-31,0.11816444770521585,-0.13637762081605215,0.022188310774613793,0.0034664732719604796
2003-11-28,0.01390969009402121,-0.03683890971162195,0.061639201547813514,0.00375481218114615
2003-12-30,0.014446861837830973,-0.011237825966419502,0.03054642655286674,0.0038027802029136915
2004-01-30,0.04293064943803557,-0.05264038064285951,0.0020275734300065733,0.0036828128357737633
2004-02-27,0.03756024296432312,-0.04047578915177358,0.03428760928109695,0.0035947364110451296
2004-03-31,-0.006723664144047405,-0.028255730052784096,0.021067263395586358,0.0034183280638138136
2004-04-30,-0.023386781713594585,0.040034250456968005,0.03019238933448765,0.003329995796502061
2004-05-31,-0.07168473228838486,0.0012616118084772948,0.030385505840998035,0.0033058903246372395
2004-06-30,-0.02584093449228715,-0.01998818929718155,0.0400279121161622,0.0033862171355991677
2004-07-30,-0.0674686044592781,-0.012256805782070779,0.08175489781987279,0.0032657003754898994
2004-08-31,0.08991611137149373,-0.015382508878991064,-0.0021299496860637535,0.002870898719076642
2004-09-30,0.0363621349055842,-0.06853224276377197,0.07453329695720547,0.0028628237165644332
2004-10-29,-0.0031056475940644175,-0.0444803793427703,0.09243798232622949,0.002806278663769479
2004-11-30,0.04906922583691794,-0.02169236470997917,0.05269361830790713,0.0027011732814758993
2004-12-30,0.017622944421522173,0.019582340339718275,-0.024347071568923233,0.002717351230255627
2005-01-31,0.03798023086572392,0.1915611626655418,-0.11441478220144613,0.003072541703255549
2005-02-28,0.08122298244664387,0.013997709657773028,0.15293265544210766,0.0031128168457330574
2005-03-31,-0.048271667211032494,-0.013164447566184775,0.028679390292475924,0.00310476324014175
2005-04-29,-0.05929652387740753,0.03529987462617665,-0.0024094762677775924,0.0029838737241476565
2005-05-31,0.061716511565860346,0.03418686962486563,-0.055370467572351735,0.002927403719995114
2005-06-30,0.036002426245968666,0.012150010835218411,0.10957024486728928,0.0031128168457330574
2005-07-29,0.09919856166873964,0.05594790335019929,0.02711676188772917,0.003096708923229885
2005-08-31,-0.02836130884577678,-0.04281270144836513,0.0025879333893394224,0.003201359597605702
2005-09-30,0.12351090843743753,0.013299935778129934,0.061635015469672094,0.0035787133767835044
2005-10-31,-0.05515751824602942,0.10355143943195406,0.03939762487579337,0.0036427886369352347
2005-11-30,0.11653728385458378,0.08023511876203236,-0.0011092280734356086,0.0037708043235686883
2005-12-29,0.059336656360481146,-0.03734163712327867,-0.0023698706917417225,0.003810772422352615
2006-01-31,0.011086043420072559,-0.03068922233454751,-0.03635692881220751,0.0037468150587982585
2006-02-28,-0.023896697742311897,0.0045746939063702335,-0.0010792053296616146,0.00372281948566644
2006-03-31,-0.012464498850491213,-0.009631248123915564,0.03727853696207823,0.00372281948566644
2006-04-28,0.040471430831504715,-0.03136463173787145,0.06156375151048819,0.00375481218114615
2006-05-30,-0.07557259622623609,-0.006702432666366304,0.0039287226096031,0.003706818930553135
2006-06-30,-0.02104372350104608,-0.021257639877495328,-0.002939716818212583,0.003930571797319926
2006-07-31,-0.0018450872261652836,-0.022304837225649236,0.016969730217919934,0.003906624499840028
2006-08-31,0.03844243140305666,-0.007590392804328751,-0.007516812523257595,0.0038746849921291737
2006-09-29,0.010030813134331627,0.03101563177827991,-0.0033187831890329478,0.0037708043235686883
2006-10-31,-0.008804931273709534,-0.01697964754570923,0.031825119485739566,0.0038027802029136915
2006-11-30,0.045653540180988,0.030268582643295294,0.09318708939255918,0.003930571797319926
2006-12-28,-0.0024632722071865247,-0.04741803638898362,0.05653670019906522,0.004034270873583212
2007-01-31,-0.055845723177459866,0.02395398563924551,0.02541535181537076,0.004098027180359898
2007-02-28,0.03796722172582725,0.02801738110291472,-0.009807893541176987,0.004018324836151166
2007-03-30,0.02087981848702123,0.05328560420163648,-0.004951670589174145,0.003962491756110298
2007-04-30,0.0576087313240342,0.014534961774317567,0.05671802662359459,0.004137852270334363
2007-05-31,0.09872904235189203,0.021439077664088507,0.10526700299059233,0.004153777442692519
2007-06-29,0.020872923358709643,0.010871930150067856,-0.05152229486334894,0.004225406358911998
2007-07-31,0.10449960473359182,-0.04822760644281507,0.07444288309000521,0.004281078909445624
2007-08-31,-0.03543539799788606,0.003072950465984485,0.014396850251358777,0.004384380809391963
2007-09-28,0.03467395214419294,-0.046045288402958955,0.03998500355148607,0.004424081209781994
2007-10-31,0.056420015898912546,-0.09822984565881676,-0.03872121285002284,0.0043923222705009035
2007-11-30,-0.08146567823362927,-0.018266806417063804,-0.006417333159293229,0.0045351505923962865
2007-12-28,-0.009291890707237592,0.008542051365823972,0.027132724097380292,0.004638165628538804
2008-01-31,-0.14774155468511957,0.02643275406214876,0.05628414362710783,0.004129888642202095
2008-02-29,0.049485778021146225,0.03800197283743362,-0.04420026988657133,0.004026298203094747
2008-03-31,-0.008627464995507018,-0.01569130142824687,-0.057833309891754114,0.004169699837352825
2008-04-30,0.06722534359601483,-0.045763665042944775,0.036493651896914676,0.004066154593528548
2008-05-30,0.010279023645657989,-0.00028794904156604836,0.0069913838252779505,0.0042651759303415915
2008-06-30,-0.10020010273407798,0.03321236429602111,0.031762051386044446,0.004574785512881707
2008-07-31,-0.052669621059267924,-0.038705397224076746,0.040297869748351894,0.004756884928587057
2008-08-29,-0.08028512115437038,-0.06870882613416954,0.07214756250767557,0.004764794064753053
2008-09-30,-0.022562632059440944,-0.044487529401646825,-0.02388085390335695,0.00480432947641507
2008-10-31,-0.23579983418950207,-0.08828689197223252,0.006889568300534943,0.004455829106839726
2008-11-28,-0.037426288050339034,0.032537581410328406,-0.0030074525342608923,0.004193578223375516
2008-12-30,0.04230967776205717,0.009679408835147334,0.010929875852305086,0.002668808767629649
2009-01-30,0.03133227939495179,0.02970282722249066,-0.023302896362792896,0.0021412681429993086
2009-02-27,-0.08745693762575625,0.1171673632048168,-0.03992584910226386,0.0021982271766594064
2009-03-31,0.13244170718365766,-0.01089203346973358,-0.012017397262833796,0.0022957884655714356
2009-04-30,0.13305376852367956,0.08333764865532231,0.007288711766499645,0.002157545786668047
2009-05-29,0.01733047298136098,0.04955813791028076,0.009247811135149824,0.002043541156630635
2009-06-30,-0.006611317792260653,-0.029486312623813883,0.03378861459001546,0.002441934817957403
2009-07-31,0.11792720925574716,-0.06446133006433144,0.0451737019377957,0.0023688909406458514
2009-08-31,0.019305351754205287,-0.01798642753917153,0.022728377581218227,0.0028870465787962374
2009-09-30,0.04816317773972501,-0.05195410287185011,0.0015781357962133258,0.0029031915789923257
2009-10-30,-0.058142434651521795,0.014847149024786191,0.0015238522563603765,0.0028870465787962374
2009-11-30,-0.018452562091695518,-0.015372663496460093,-0.0049222720590923405,0.002579747055224013
2009-12-30,0.078862760569571,-0.01430584734313746,-0.012490768917923625,0.0028870465787962374
2010-01-29,-0.050443883218068496,0.02614537148324272,-0.02499057784098147,0.0027011732814758993
2010-02-26,-0.007462354595044321,0.024605135938941546,0.013744180709696529,0.0025635446626290914
2010-03-31,0.059388622791010544,-0.03609462476132513,0.06926284478163194,0.002238890409957728
2010-04-30,0.026567599796253463,-0.001233746091298945,0.055603677199418264,0.002206361275312263
2010-05-31,-0.059982913867034394,-0.03599824097066329,0.03520535330517518,0.0023851279739270925
2010-06-30,0.032182352257808515,-0.036752752396653404,0.02843247749976118,0.0025716462189622202
2010-07-30,0.03336228875726971,-0.011532661072752973,0.018482508744277138,0.002579747055224013
2010-08-31,-0.012052379065722901,-0.0026854003622298894,-0.02978715686838803,0.002628336958784505
2010-09-30,0.072244050049312,-0.04238641541853747,0.0014193029213607697,0.0023851279739270925
2010-10-29,0.003069793965680875,0.054110205092051805,0.03088932743743366,0.002344529964669828
2010-11-30,0.00908814004715647,-0.043183042237065816,-0.037656138622052214,0.0024257079041964946
2010-12-30,0.07429412944675863,-0.03399643687353887,0.01833880585350118,0.002555442386090734
2011-01-31,0.006220867660867092,0.010255281834717456,-0.025261686023973308,0.0029112630070997625
2011-02-28,-0.0659452852794256,0.01381915391157635,-0.008132458567752833,0.002927403719995114
2011-03-31,0.0833762645395967,-0.02438789634817589,-0.015180605635947357,0.0029435415760119543
2011-04-29,0.03762044026195581,-0.024941853142317855,-0.019359214879148934,0.0030403087768253734
2011-05-31,-0.025691772152997564,-0.05831007293869626,0.08041729008738223,0.002935473005047262
2011-06-30,-0.022533105252686893,0.012921151586494919,0.014283037839622509,0.003032248764614831
2011-07-29,0.012343654397829218,0.08663047278863006,-0.012142856848280141,0.0031369733958956925
2011-08-31,-0.12152645731412973,0.021835327614100064,0.020706948443369136,0.0028789730064431307
2011-09-30,-0.06167121525956921,-0.022579068877108352,-0.030364923820970113,0.0029193337207231718
2011-10-31,0.07582586398249258,0.0051018180785012135,-0.0295220899037736,0.002935473005047262
2011-11-30,-0.035080538059695146,0.02770097292668296,-0.0030033118052111927,0.0028547479987741653
2011-12-29,-0.014654326143014798,0.04461492544145691,0.02347266471174239,0.002870898719076642
2012-01-31,0.06840087455475807,-0.011260151263838586,-0.009621088637792999,0.002830516552409401
2012-02-29,0.03522490053572596,0.10602793915385875,-0.010218586030370333,0.0028466715655732777
2012-03-30,-0.010879357830554959,0.008919552728583656,-0.03184812004332346,0.002895119436268523
2012-04-30,-0.01875996027880636,-0.019542369128855458,0.01055582807788185,0.0028466715655732777
2012-05-31,-0.07261479275750903,0.011241625916191982,0.023506110888431818,0.0027254391280759904
2012-06-29,0.0030163051694888374,0.01290602411386034,0.02128914115151867,0.0027011732814758993
2012-07-31,0.012763326540024407,-0.0449685599370968,0.0117925389400722,0.002328285695076815
2012-08-31,0.009970019726562654,0.035313184511493845,0.00668077595139871,0.002320162474192866
2012-09-28,0.04547685291505444,-0.0007920237918152967,0.03404413321509634,0.002336408191857542
2012-10-31,-0.04444254585116471,0.014327366006195608,0.031610565136933354,0.002287662346924124
2012-11-30,0.00855470959894227,-0.033789758648065576,-0.015251220998333885,0.002344529964669828
2012-12-28,0.03090081093156926,-0.05302441619682538,0.028430666537157413,0.002287662346924124
2013-01-31,-0.01984421151628495,0.05303347596157669,0.04371985151456803,0.0022632796417700884
2013-02-28,0.03072728756434079,0.014660885627313259,-0.02095066267243724,0.002173820522552772
2013-03-29,-0.012775670100762958,0.050634561291329094,0.0030029652086103233,0.0021168462230236607
2013-04-30,-0.022536919144730116,0.048748928040971085,0.024964082660420193,0.0021168462230236607
2013-05-31,0.016700408933935172,0.04951670715952543,-0.040131369851137924,0.002190092351739059
2013-06-28,-0.07104335949378895,-0.03302511804248351,0.013248509370847802,0.0022144946478330763
2013-07-31,0.02500036914367887,0.008564428233689358,0.02815288920975227,0.0022144946478330763
2013-08-30,0.004251812947550883,-0.040283406458486784,0.0204619092570164,0.002190092351739059
2013-09-30,0.03445120491287741,-0.013808388303150756,0.002098186079546819,0.0021982271766594064
2013-10-31,0.014397684254556328,-0.005971295009663333,-0.0301605866480174,0.002192532875481268
2013-11-29,0.005040761908544175,-0.038614120354427565,0.03130957045729684,0.0022397034895416112
2013-12-30,-0.0186091850922389,-0.02538711794310693,0.04656765008849425,0.002212054712312561
2014-01-29,-0.03709210658829808,0.05120264559540847,0.011294744530227363,0.0021949733338508803
2014-02-28,0.017820292395589712,0.02121180791428037,0.03705038006120149,0.002188465299590936
2014-03-31,0.0006442383187370438,0.032903138348532805,0.010157256735125828,0.0021941598549910513
2014-04-30,-0.01419454065211528,0.03609405216700577,0.01106303330228255,0.0021982271766594064
2014-05-30,0.01471874904320725,-0.00016874276494778344,0.01611712786810686,0.002189278829296981
2014-06-30,0.0014937038938905053,-0.01286687234403068,-0.0007178317162309482,0.0021404541844669556
2014-07-31,0.034917940960367266,-0.019666593497026104,0.05154838589418073,0.0019962688378056814
2014-08-29,-0.005591856224991226,0.04288041402351146,0.0033811988879425096,0.0019408148593669239
2014-09-30,-0.025246405325294666,0.01667726639013512,0.025527839714943934,0.0018240881353925875
2014-10-31,-0.029273523990561223,0.01798049374493114,-0.015071700751357081,0.0017202961640783165
2014-11-28,0.006664078910377276,-0.016295152386458265,-0.015152024372626492,0.001658946089240887
2014-12-30,-0.03463402668315689,0.029577750920235377,-0.018781640540833103,0.0017227493075775424
2015-01-30,0.01595553253175075,0.04711498667436982,-0.024449622160512698,0.001621297583253023
2015-02-27,0.017094812288490847,0.044533808312592134,0.04413167404482059,0.0016507629554478598
2015-03-31,0.026394414135593656,0.053960799864380474,0.012592979930143647,0.0014180543909447785
2015-04-30,0.04074757410756919,0.015296896363790037,0.025680317183985724,0.0014566071146568937
2015-05-29,-0.007202110249441406,0.05138176430646153,0.004287373010949001,0.001386872163157804
2015-06-30,-0.02053072106927969,0.0313728469903074,0.011466090113229688,0.0013326881583659578
2015-07-31,-0.022556757972167253,0.03297514440476365,0.010934649991113472,0.0013244756464514396
2015-08-31,-0.04500247869201158,-0.027104466366033204,0.000536369741248495,0.0013261182081087952
2015-09-30,0.009719220333220794,0.0266223422376457,0.0025301184970638914,0.0012620363304756133
2015-10-30,0.03265675176514116,0.010765325912034742,-0.03498707433224178,0.0013047625943740648
2015-11-30,-0.01986049908223024,-0.00997911545812902,-0.0025936031314430508,0.0013827684431964027
2015-12-30,-0.016741730091352054,0.017031911327786694,0.017966339293469497,0.0013499320221039834
2016-01-29,-0.02639334810985445,-0.024896428950125976,0.010153494643326683,0.0012825803067024744
2016-02-29,0.0011938926851734893,-0.016434730622154253,0.050731516734598275,0.0012118895601536117
2016-03-31,0.04009161996472998,0.02719095773583414,0.01327145452172298,0.001225045484541054
2016-04-29,-0.002078457258786507,0.0277144501363753,0.02354855506390054,0.0012266898413955118
2016-05-31,-0.006647873082548611,0.010199481990086457,-0.0399452661984155,0.0012571050861591715
2016-06-30,-0.007643364996550532,0.015009626979386077,-0.04185373663342328,0.0010637542271645373
2016-07-29,0.02222668450040773,0.043633786583948814,0.038952541254219895,0.0010382176743328753
2016-08-31,0.008062482536927103,-0.03925191934750334,0.040213927542865874,0.0010934005891671816
2016-09-30,0.0033258987224207785,0.039990393165589985,0.0016391120061082873,0.0010876367750849436
2016-10-31,-0.0185239727864355,-0.03758834599867025,0.062050985273656156,0.001182281775831795
2016-11-30,-0.013629909542341445,-0.005940050645793893,0.056936209338935985,0.0013252969309849316
2016-12-29,0.020374902914482875,0.027550167475249028,0.0035409752212838055,0.0012940829084142624
2017-01-31,0.01905005281512466,-0.011010566218422124,0.010811150155786632,0.0012365553587352363
2017-02-28,0.010431440714409932,-0.03762248856202888,0.015777713525296822,0.001210244935894389
2017-03-31,0.03157315994198575,-0.018147260419797737,0.01557333830797541,0.0012192900015992603
2017-04-28,0.019710681565229815,-0.004677912716565914,-0.028346638784933417,0.0012176455110537443
2017-05-31,0.06315043918412956,-0.0407627095904114,-0.0004980358982968405,0.0012086002819180486
